district_id,district_key,name,state
83,06f162f6-a592-4233-b665-04409f39aae8,PARIS,Minnesota
116,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,PARIS,Missouri
290,dbc4433e-2caa-489a-9b88-7cc0184e69b2,PARIS,California
428,7791f39f-0aa5-42b2-8784-4460bd0950b0,PARIS,Pennsylvania
465,c7b6dce2-7cfb-4948-9c22-c2a383d506e0,PARIS,Florida
536,1263b959-fec4-4e36-8dde-b753a1cf836e,PARIS,New York
748,cc49823f-cbb1-43cf-b51a-b40647512514,PARIS,California
813,29bb98bc-52a1-4aa0-a081-beee5abbc9ec,PARIS,Oregon
828,88f588bb-83db-49ad-a4e6-9fc393a5591d,PARIS,Missouri
834,c9c0f016-63b0-4267-b5d1-046542ba9d5e,PARIS,Kansas
883,ed3b449a-6768-4f37-b7ad-e94d6fd008e0,PARIS,Florida
884,3f2841ae-4e47-474b-a765-1e8f2d731118,PARIS,Georgia
917,aad8657d-6172-4030-9b76-73ad6328df8d,PARIS,Montana
959,03ede9b8-de7d-406b-80f8-3dd59aeb42ee,PARIS,New Jersey
609,e2319dd1-5313-48eb-9889-d3e1d7cef0c1,PARIS 07SP,Texas
9,0ed71cc8-afbe-4feb-91af-88351cdbf944,PARIS 08,Illinois
310,baec190e-b9e3-4c35-827a-4601f9778403,PARIS 08,Washington
363,7cf2add5-9d2a-413d-af8b-4fe5671e8e2d,PARIS 08,California
526,d82c0bc0-ac63-41d2-817f-3145d80a6305,PARIS 08,California
906,48ea8753-9677-4fdf-8c29-3e235bc8e253,PARIS 08,New York
383,994cb13e-df83-4bdb-a7d2-20140ae0164f,PARIS 09,Kentucky
480,7b0011b6-58d0-4cf2-839f-0314bac747c4,PARIS 09,California
122,375f510c-abe2-4190-b735-b57c30dc3c8e,PARIS 13,Nebraska
692,739afc3b-a0e8-4107-99b2-3320c8fc0a35,PARIS 13,Pennsylvania
981,275b9a17-2352-46dd-8bcc-1631ae45cd8a,PARIS 13,Texas
984,1ee30ef5-e928-4f54-8cac-cf612f24d970,PARIS 13,New York
731,dc6fa708-9786-4f73-bc43-aaecd89f5abb,PARIS LA DEFENSE CEDEX,Florida
778,02dc705a-2888-4ba4-9470-74f651975488,PARIS-LA DEFENSE CEDEX,Texas
351,f5600ebe-7749-4d1b-9058-0990f6e0981a,PERRY,Arizona
175,09089635-a70a-46e4-a920-283b359432a1,PINE BLUFF,California
195,3989bf35-94bb-47bf-bec9-f46bd5886fab,PINE BLUFF,Utah
344,e4667d48-c5de-47e7-8c56-d7b1c4880cd5,PINE BLUFF,Minnesota
78,f58a5818-f1d9-41f2-907f-9e5f30e87739,PINE BLUFFS,Georgia
74,e07ad007-3912-41f8-8105-4f2b68083f46,PITTSBURGH,Pennsylvania
268,b9dee990-beb4-4d11-878a-1dfaf8bb2222,PITTSBURGH,Alabama
298,ab21801a-8f03-48da-a53c-6ff55996646a,PITTSBURGH,New York
452,fcc6b2fb-ab18-462d-9d10-829ad7acb136,PITTSBURGH,District of Columbia
791,0983be77-bd61-4e2e-a613-5fd21580aa40,PITTSBURGH,Texas
811,2da80e98-3eba-4462-b911-73b93c2cc34b,PITTSBURGH,Kentucky
819,14a57b2c-ac7d-4e9b-bfc1-29a088cd425d,PITTSBURGH,California
848,de01951f-f734-4410-ae99-624b88635793,PITTSBURGH,Ohio
932,89ae54e7-e8b6-482a-8e18-f80508760d86,PITTSBURGH,Texas
1011,25cf5d8d-66ec-4a20-ad12-e67682e08fc6,PITTSBURGH,Florida
96,25b8c8c7-2f49-49f9-b1ff-8bc9a5990d62,PITTSFIELD,Pennsylvania
385,a1526a1f-d060-436c-9ccc-e1aa4eff8604,PITTSFIELD,New York
710,7c3b2b5b-0135-4557-a85b-e3fb245a8f13,PLAQUEMINE,Colorado
162,7fa0c1cb-d860-40ce-af84-ec4e572da3bd,POISSY,Tennessee
808,0a90e169-da86-40a9-98b6-b523fe81e033,POISSY Cedex,Illinois
645,15784f62-3f4f-4392-a02a-e826ae314d57,POJANA MAGGIORE,Washington
572,bf9e822e-2d5e-480d-836e-d5add18e8346,POMEROY,Alaska
492,f38ce9c6-01b7-4672-affb-4f1698de65b5,PORTLAND,Washington
738,5c410c92-7646-403f-965d-b63ea6369142,PORTLAND,California
880,29e4e3b0-2435-428d-b771-5cf22420b7fe,PORTLAND,North Carolina
525,1aba6bcc-ecbc-48d6-b0c8-f5be5b292621,POSEYVILLE,New York
123,2e483349-84d5-4af9-8204-6b188790751b,POYNETTE,Texas
69,75101407-ca2c-446a-9279-bedd8893b7a1,Paderborn,Florida
295,0d0dde08-cd36-4c2d-bcca-31157b4cefc5,"Petersberg, Kr. Fulda",Pennsylvania
581,35be1889-bdb1-448c-a4f0-96cef4113942,Peuerbach,Ohio
264,7d1940c6-5f72-4aaf-985d-a8e6c531c938,"Pfaffenhausen, Schwaben",Rhode Island
901,a7f51335-b656-4b2a-9ec1-29a89ac9c7e9,Pinneberg,Florida
187,36538488-30df-418c-af11-735e65b64ba1,Pirmasens,Wisconsin
953,df8fbad2-a5ef-42c6-9680-5fb72ac6e274,Pisz,Tennessee
219,042ef86f-37d0-4f3b-a557-16434193c5ee,Polgár,Alaska
129,09ff46f5-7fa4-4e6e-a66f-99c8498b0ec2,Porto,Connecticut
912,b9a567c3-3bc7-44c9-8410-7a86bdba10ea,Porto,Delaware
1006,76b411fb-279e-4980-91d4-42f04c171857,Potsdam,Pennsylvania
827,9e3595fc-4915-4ea0-9b7e-5f90b3b9867d,Poznań,Ohio
881,2e899a5a-4898-4b5d-b368-1b0b74d6f627,Praha 1,Georgia
232,dae22c2c-4db8-4299-8602-9f3c0a4ec7e8,Praha 2,Colorado
419,4139d6fb-b420-4276-a15e-3c33c85b43e4,Praha 3,Alabama
539,f3c6da15-2480-4d96-a54b-adad1f873ac6,Praha 4,North Carolina
500,e5dbcf28-8c93-448e-8473-32d8d3ed4195,Prenzlau,Arizona
590,fbbaf271-b4dd-4ec5-826f-5265d47f2d6b,Płock,North Carolina
152,a0cc819b-00f6-467a-a504-2067e87bd7b5,QUINCY,Illinois
550,e13c2158-ac00-4ade-aad2-327217a05c93,RAGUSA,Virginia
551,cc869c4b-d7a9-4aef-a44c-074093e799cd,RALEIGH,California
687,adef07d6-abac-4d2a-afed-bc5ef8ad97a4,RALEIGH,Washington
990,e7ca580a-9132-43c4-835b-56d369039ec3,REGGIO NELL'EMILIA,Hawaii
115,2533187b-3ed0-48f0-8305-397b96cdde03,RENO,California
892,fceed1b2-644b-49c7-a9cb-b4a92633d32f,REYNOLDSVILLE,Georgia
32,6235aea3-eb74-4cad-9e13-85d4f182e981,RICHMOND,Pennsylvania
51,4c7c1ba3-37be-4337-ad6c-03a9301f18fe,RICHMOND,California
59,1a9eceb5-d2a9-487a-a313-89991fdb7ab9,RICHMOND,Texas
84,f7a996ff-ab25-4819-9352-c9e9a040f7d1,RICHMOND,Utah
177,910edcb9-38c9-4d93-96dc-768f6ab8ece1,RICHMOND,Tennessee
210,d15b0444-90e7-429a-9642-cc7f0f09b618,RICHMOND,Texas
251,a6847f81-493b-4111-99b6-4350f7ba1aea,RICHMOND,Ohio
319,6ccf7399-c818-4af9-ae1b-6f7deea1a8ae,RICHMOND,California
320,92112d10-6d20-4f11-a9bc-834272efb7c1,RICHMOND,Florida
362,879315e7-7bdf-4610-82af-d55c59761905,RICHMOND,Georgia
425,8a83b64b-39d2-46f6-8194-797eea63a8ef,RICHMOND,California
479,c46969fc-e138-407c-9210-c987021d5840,RICHMOND,Nevada
482,b66f39f7-9315-4310-adc4-d7d5eb595276,RICHMOND,Alabama
487,b91b119e-34dd-4004-a865-a173acac9656,RICHMOND,Texas
512,c27a5f3a-d386-466e-9ebd-ec648d984ab5,RICHMOND,Missouri
564,5a1fc6a1-1610-4cf4-8664-7fc8789395f0,RICHMOND,New Mexico
704,21fb960f-7a2f-4ffc-b192-1e2e0c2be8f5,RICHMOND,Minnesota
705,bff0c9b3-3663-44a8-a435-08780e2871cc,RICHMOND,Ohio
796,9bfcde45-1495-46f3-9e59-534d4180bb13,RICHMOND,Texas
802,a7f462f1-5ffa-43df-a645-39958412268b,RICHMOND,Connecticut
886,5d509d65-509a-4b1f-a68a-4a9106c5fe0d,RICHMOND,Oregon
918,bc45f6a0-99ec-469e-bab9-94576790deb3,RICHMOND,Vermont
966,dd148a5b-72a5-4bb7-8776-b110340741b5,RICHMOND,Texas
1013,4c1d08f1-dd5d-4f84-8ca0-08db6666c25a,RICHMOND,Texas
568,59dbbeb8-96a1-4cea-8419-21e5ed606ad5,ROCKPORT,Texas
241,a2ed1f08-f8dd-473c-ad7b-aed7e44820a1,ROLAND,Kentucky
48,bb48e3ef-641e-4464-8364-493602b5eda6,ROMA,Texas
194,977b0468-9502-4e60-865d-41d284e55126,ROMA,Colorado
314,41845df7-ef76-4b48-be44-840569ebafd2,ROMA,Virginia
540,ed93d899-7bcf-4551-88cf-762463122fef,ROMA,Kentucky
615,58ee64c1-aaf5-4f31-b322-d654af4ad9de,ROMA,California
696,939a5c2d-0b1a-4e98-ae62-d50bf0ad86c0,ROMA,California
771,14c94856-18d2-482f-bfa4-1eea3491c877,ROMA,North Carolina
982,edccb212-4b89-46fd-a897-266d7b8862c1,ROMA,California
991,2058c9b0-df30-41f5-8b84-ea07649653a8,ROMA,Pennsylvania
352,87b309e2-409e-496d-a7c0-72a4e6f85c1f,ROSEMEAD,Georgia
26,180246f1-c648-4829-a568-2627d5acfb05,ROSEMONT,Virginia
339,6ea86026-42ef-4b52-a6a0-cb26dda6ac71,ROSEMONT,Colorado
370,29c729b0-dc6b-4ba3-929f-56c67e78a9fe,ROSEMONT,Idaho
825,3a9ac537-7ef1-4a51-9579-ab2b0ae790b7,ROSEMONT,Ohio
916,01d01179-de3c-4673-ad6e-ce59c8cacbc4,ROSEMONT,Washington
180,66f2096d-3fa8-4bd2-9dcc-e6392bcb705a,ROTTERDAM,Georgia
697,0c67a2db-2be7-4035-ad82-8475bfd64473,ROTTERDAM,Michigan
176,16b75cef-66e2-4382-8cf4-5f9bc9100c32,RUSK,Ohio
477,e7583114-5917-4a55-8cc8-4de8658e6497,RYE,Colorado
528,397e1a88-c64c-49ae-be90-1fb22bcc1171,Radenthein,Florida
101,b2b56f5c-6dd2-43d4-83d9-57f9675e2f18,"Rahden, Westf.",Texas
637,d3c7f00b-4210-4145-952b-a0bd42219677,Regensburg,Texas
693,02f440b5-df5d-420b-9870-727d15d19457,Regensburg,Massachusetts
909,0192e0d9-4d92-47c4-8b67-5858fbf568a9,Regensburg,Pennsylvania
627,a7f02988-df1f-4aee-a4c8-cc58b6882100,Reken,Texas
616,1293507a-075d-42a4-b6ec-3f66d75dcb5f,Riezlern,Washington
321,d1bd0478-789d-4a20-9b43-35cde206fb60,"Rimbach, Odenwald",Arizona
331,4243f2a1-a5f8-4927-abc6-9c4cd3c60aa5,Rinteln,Ohio
483,42444e16-eca6-42fc-99f5-001a5f5633a2,Rohrbach-Berg,Florida
80,8059617c-ddaf-4103-b1dd-3c662108bda8,"Rosenberg, Baden",Illinois
367,91b8957e-bfdd-4b95-a975-34a52f390fd4,Rīga,North Carolina
374,12e88014-a9dd-4b92-a06b-3287bf50bf35,Rīga,Virginia
453,ba1b551b-c4ef-4593-84d9-ab646ec5bac4,Rīga,Texas
951,ea3af93d-fc64-43ee-98a3-7de54cb8ed97,S GRAVENHAGE,Oklahoma
153,345005de-b214-49db-8dd6-75a85439d96b,SABADELL,District of Columbia
317,fc84a265-4a21-4da8-a1e0-a93c0556d82c,SALINA,Ohio
11,04780a39-6c0c-41d4-a645-1d9a98a2f278,SAN ANTONIO,Michigan
289,2ceab157-3611-4afa-a313-b03d113d1c31,SAN ANTONIO,Illinois
244,9617b7ed-b46e-45db-a80c-3d0ab7790ccc,SAN DIEGO,Massachusetts
278,8cea5264-42b5-4aa3-95a5-b4dc7dac731c,SAN DIEGO,Oklahoma
686,339b7fe8-6702-4403-8c33-f89d3ebebe81,SAN DIEGO,California
763,d4ad7622-9125-4e2c-be70-82feaea1dfb0,SAN DIEGO,Colorado
277,7ade9260-8f82-471e-8b59-3d6bd0c4bbca,SAN JOSE,New Jersey
712,03c007a5-7b4e-46b4-ab8c-7d5f4ab5449c,SAN JOSE,California
736,6d99bce7-fada-4530-aa0f-883e5ba642c5,SAN JUAN,Ohio
303,701eaf6a-2655-4a28-8ba1-883aa1bb36bb,SANT'ALBANO STURA,Utah
19,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,SEYMOUR,Nevada
457,388575ef-d613-4e0c-9ada-c60227963bac,SEYMOUR,Arizona
744,3b95c5f8-6973-4f47-8fab-0547d9db5a15,SEYMOUR,Florida
1016,0358beb2-a703-411a-852c-42493f882145,SEYMOUR,Oregon
903,4567f172-a80b-4c86-9dcd-bcf82df77f47,SHALLOWATER,Texas
46,f6496c7b-16b3-4b62-86ab-24a414b85dcc,SHAWNEE,Virginia
735,4ed0a2d6-0d88-40c0-b338-a093d96fc134,SHELBINA,Colorado
485,a5534bca-be08-413a-8167-d025da0ed40b,SHELBYVILLE,West Virginia
144,22e68886-15c6-4441-8b7f-0c35a8505c15,SIOUX CITY,Virginia
227,221e64fe-0dad-47c8-b234-c677e662873c,SIOUX FALLS,Alabama
336,1ff09c9c-7f8c-4612-bca8-fdbebaacf9b9,SIOUX FALLS,California
680,c290b19a-5af1-4f5c-bfa1-dc1e0ca89e21,SIOUX FALLS,Georgia
682,5f2b93ef-81d3-495e-96ae-c02f686c3562,SPELLO,Texas
420,01e53690-f4de-4fc2-b92f-a5bfe48131b9,SPINAZZOLA,Georgia
233,57e87489-18ed-4191-838a-c8ef7530dd6e,SPOKANE,Mississippi
245,ef8f9e05-1890-46ac-9af1-d0846eab6d79,SPOKANE,Alabama
557,9e736a4c-510e-481a-a9a3-f968eee5ff5e,SPOKANE,Georgia
635,6c99f722-ced9-46c6-8619-4a29fbaa0cdf,SPOKANE,District of Columbia
734,43718a44-4ae7-46a0-ad9f-3aa62eef59e8,SPOKANE,New York
934,51615415-abf4-4710-b57e-248c83ae5d5e,SPOKANE,Ohio
799,ac5e0b84-9ae5-4c97-b7b0-13b9f1eb3f93,SPOKANE VALLEY,Texas
171,df9b54f7-b610-4ddc-972c-eced88251cd4,SPRINGFIELD,Utah
213,16520b2c-df91-4e7c-9cfa-e2ae75c42452,SPRINGFIELD,Texas
415,286ad864-5477-43f6-bce5-2115c3a62e3e,SPRINGFIELD,Minnesota
472,b45f4ad2-5845-4af6-b3f0-1fcaacea65cc,SPRINGFIELD,Florida
429,969b4721-9052-4694-8422-685925d10d9e,ST CLOUD,Mississippi
40,d6ba4c1e-8285-4809-a9eb-aeafe5062a27,ST JACQUES DE LA LANDE,Nevada
118,11320394-c446-44f1-aa89-0394b7709d3c,ST. PAUL,Florida
193,ff869cd5-210f-4a5d-bc74-b36986bbab5f,ST. PAUL,Washington
623,19897ba8-f2cd-44d6-8964-667bd4564894,ST. PAUL,District of Columbia
729,d546ff3f-e28c-4588-a463-2762def09998,ST. PAUL,Maryland
513,b0002e0a-3206-4742-a1c4-809033b4f9fd,ST. PETER,Nevada
703,aab165aa-33bc-43fa-bbd6-5740f7359173,STANFORD,Texas
34,ace7a003-3088-4985-8ccc-91ea942d717d,STARKVILLE,Texas
269,11072e8b-93aa-4bb6-bd26-cb681c7549e0,STARKVILLE,Kentucky
332,2f77638e-3bcb-471f-8753-cde58a0a82ce,STARKVILLE,Arizona
818,9d4df494-85cb-446d-882c-238be47bc523,STARKVILLE,Illinois
437,20612aca-50d1-48d4-9e28-56bd240a0028,STATESBORO,Arizona
418,32914638-3b2d-40fc-872e-35430db7b3c4,STRASBOURG,California
938,e74c9a1c-8d8e-4ca0-9c38-6c3a5e635c88,STRASBOURG,Iowa
25,3bd5c072-3010-4a6c-9186-59b476271766,SUGAR LAND,Pennsylvania
66,988301ff-8f13-4fb3-85cc-81ee972f6a0f,SUGAR LAND,California
394,d6591b67-3539-46ef-9524-acc6f7bfb294,SUGAR LAND,North Carolina
576,d05b7740-8a39-432a-bad2-8d32af474ee3,SUGAR LAND,Georgia
641,cc39dd81-43e5-4047-b5ac-2a54736ba83c,SUGAR LAND,District of Columbia
659,bedb1b7c-5301-4fc6-a4aa-60a0fa32c673,SUGAR LAND,Arizona
688,6150dbc6-0ead-43e8-8a34-5be9f6d2a03b,SUGAR LAND,California
781,7eb5c295-cfa9-41cd-a192-69558f66afc8,SUGAR LAND,Colorado
658,39c49010-501d-407a-b7c0-27e5cca8cbf6,SUGARLAND,California
168,792c16f7-9fcf-4b03-8f66-570e7043e01a,SULPHUR SPRINGS,Virginia
15,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,SUNMER,Tennessee
488,67df8c69-6715-4840-955f-3fe9db19e57e,SYRACUSE,Maryland
30,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,Salzburg,New Jersey
201,abefbd12-ae73-4c2d-acf3-52f9b6949f48,Salzburg,Illinois
258,b0ad7476-d779-4eda-87b4-11200bfccbac,Salzburg,Colorado
774,924fc95c-a2a8-430c-ae11-12c19744d2ab,Salzburg,Pennsylvania
787,18bc4306-3c54-48a6-b8e4-e2cdf885caa7,Salzburg,California
803,73ec8b5d-f349-4c3d-8570-b838467d16b5,Salzburg,Texas
955,148bf72f-436c-41e7-b198-d98492d8b68f,Schermbeck,Washington
35,1d29ad1f-3bad-40bb-8998-b182b93726e0,Schwanenstadt,Texas
660,1c8c9c10-f19d-4afc-987b-7d616e8c294b,Seewalchen am Attersee,Pennsylvania
595,460a676a-7512-47d0-86df-434a9108b7da,Silkeborg,Texas
58,6a55ef10-fceb-4fd6-a2b2-17799d7287f1,Sint-Jans-Molenbeek,New York
876,1082323f-b4e5-4505-bb06-6c4746555ed3,Sint-Jans-Molenbeek,Florida
850,b9f6c33a-0456-4757-8e6d-e4d653d8512c,Sint-Joost-ten-Node,Massachusetts
173,ea9d459b-5cd6-480c-99f0-5ce181ff850d,Sliema,Indiana
474,23e88273-fa42-46b1-b6fa-fbf661e85b18,Sofia,Missouri
494,85827309-a12d-4e39-b63d-c51fc3e99e67,Sofia,Indiana
510,21cdddb3-647e-4fd7-8fae-e490551c7452,Sofia,Virginia
765,162982f6-a7c0-4a1a-888a-f2c7e863473d,Sofia,Colorado
322,6fa2ac50-5676-457d-81f2-a28ceb1345de,Solingen,Florida
622,510ba917-8f11-4af4-a702-6a886a091898,Split,Pennsylvania
847,8af7c263-4f45-44c6-88cf-6b8a0135f58a,St Julian's,Florida
996,7bcba7c3-9afb-4544-85a4-c5823e24cc25,St. Marein im Mürztal,South Carolina
625,05d84c07-aaf8-4960-95c9-9cbfb7d577ab,St. Roman bei Schärding,North Carolina
721,bb7791ee-c70b-4f83-915f-7c57638b17e1,St. Veit an der Glan,Georgia
785,31f230ab-1045-472c-90f9-8db323fa549e,St. Veit an der Glan,District of Columbia
1005,f544f65d-04bb-44d2-92cd-a4e52c873b36,St. Veit an der Glan,California
433,54c7f3a9-380f-44ba-95c2-951ce8bfa309,St.Pölten,North Carolina
638,f2ea130d-79d0-446b-b13e-412dcfb75058,"Stade, Niederelbe",Texas
89,54e767db-6d30-4736-b10a-c94158c7ebed,Stockholm,South Carolina
515,fb3e1f33-ae4d-4b04-82e5-ac00ccfb8b2c,Stockholm,Kansas
719,90b5d9d3-5ba4-4255-9acb-37c27504e88a,Stockholm,Michigan
967,7db64844-45a1-4eea-a320-35fac348b692,Stockholm,California
1003,90f05afd-9cb4-494a-af63-eedc181384df,Stockholm,Kansas
890,786d08df-cc99-4698-94db-7fc7ba586802,Stralsund,Texas
868,f2a4b9b3-acd8-4fa3-9b66-94e20a6d9341,Sundbyberg,Texas
121,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,Syke,Ohio
163,cad6392d-3176-4b80-926a-b32c5bd4d3c4,TALLAHASSEE,Florida
106,504d69d5-911a-4ffa-98c1-3ec053126b41,TAMPA,Alabama
315,c12f02c1-0c2e-49c8-9800-9636b0cd0df2,TAMPA,Wisconsin
396,401d19a1-297a-4461-8e55-f5cd7a1f7d4c,TAMPA,New Mexico
397,91e9cdc8-5853-43ad-b443-e41ac6a8b116,TAMPA,Minnesota
439,51d34ff7-0743-4793-9a32-8018309fa955,TAMPA,Colorado
723,b9414a02-e4ec-46ba-ac23-8b08a38354d4,TAYLOR,Oklahoma
533,9d006bc5-64f9-4397-aaeb-dbcb68aaccbc,TERRE HAUTE,Illinois
304,d7d87be9-3cc5-4cad-a399-fe0417b6681f,THOMASVILLE,Texas
435,6206780e-4ca8-4cae-a002-296e93e644b7,THOMASVILLE,Colorado
779,cbd5927a-d305-4db4-95eb-ac8acc69bce5,THOMASVILLE,New York
377,639e6e06-8d91-4cd9-a050-e75791b5fbe3,TIFFIN,Michigan
365,108079b7-4ad9-410a-9559-b3f04730758b,TILBURG,Florida
161,442a70a1-8cce-4c58-8818-c7b948b99969,TORINO,Michigan
284,6602bea8-5656-48bd-b521-0e2cff9d3749,TORINO,California
547,beacd99e-22bb-429e-ae99-a949713bc92e,TORINO,North Carolina
656,f8f94b96-54ed-4ce3-a6d3-b1c312f471c3,TORINO,Florida
954,99a9beb2-820b-444c-9033-af127d824f45,TORINO,Illinois
126,5138fbbd-fcc5-42ca-81e0-d092bd8e7802,TORRANCE,Washington
742,5368d490-802c-41a0-a33c-54b24f5aa045,TORRE DEL GRECO,Ohio
879,b7adaca2-ca86-4e29-a976-f4dfb7ec6d10,TRENTO,Hawaii
651,08dc20e8-89be-4321-bff8-7afd0430d482,TROY,Illinois
378,8e8ebc90-b1d1-4209-9f7a-1e40983c6b6c,TROYES CEDEX,Florida
764,fd76a48f-7a92-4e7b-83f4-a1f8284c91db,TROYES CEDEX,Florida
359,49913c7a-1a89-41b5-92a9-2d3a87edebc8,TUCSON,Arizona
81,82d9167b-df2e-4185-81bc-e48134b4d7fb,TUPELO,Michigan
92,e314a689-4ad4-47e5-9ae8-415b19e6e721,TUPELO,Georgia
260,570575ec-5931-40eb-8865-fcef30592421,TUPELO,Oklahoma
293,e4cb467d-71cd-4da0-97da-ee748bb4a54c,TUPELO,Hawaii
405,6d16a836-cc76-4195-a992-1500ca548f23,TUPELO,Oregon
417,1d6a7290-93c4-41a5-a01b-c43394cf76ac,TUPELO,California
421,1a6fad9d-02a5-44fc-953d-72ca911b03b3,TUPELO,South Carolina
739,c017093f-e202-4180-a539-e9e3ce9e8c8b,TUPELO,Missouri
933,7eeef489-01d2-4ef0-8894-7b7cf214cdbf,TUPELO,Missouri
986,6d77b4f0-c782-4502-b23a-9fe00b855b5e,TUPELO,New York
450,8b4ca423-6224-44ed-9565-b3bf990e24ed,Tallinn,Indiana
761,f9bb972e-f029-438a-8303-bac87259d63c,Ternberg,Indiana
229,8a5b5e16-aa01-4e3a-b514-c8db9c49eeb9,Tipperary,Ohio
338,76ac6df9-868e-4c62-acf1-129a5d02256b,Tipperary,Ohio
608,3f6f0526-5d43-4f1a-a891-a680bad42447,Tipperary,Virginia
1014,420629a5-0bac-476e-8d67-5224d4b0aae4,Tipperary,Washington
103,3953dc8a-c543-43ce-8572-45b63779f533,UNDERWOOD,Tennessee
10,dfcd9f6e-78f8-4c67-85ff-54a68af006ee,UTRECHT,Utah
875,f64a5c20-6381-4bf5-9813-02fbcc26e5e2,UTRECHT,Ohio
902,4542f701-3ebc-4cc1-af27-2a8fcb689d5e,Unken,Ohio
506,5080acdf-6d0e-4f2a-b238-c3a1b167a746,VAULX EN VELIN,Oklahoma
462,e9707915-3853-415d-84da-2e6d692ddaa7,VESTONE,Colorado
863,26f71525-39db-472f-b3ae-090184ae6ab8,VESTONE,California
94,2c880276-e9c3-4349-b9c2-f01febb90884,VILLENEUVE D'ASCQ CEDEX,New York
814,c599fcff-ae4c-4e33-9b48-3d40fd5ddfe8,VISEU,Texas
253,34fd346d-81d8-4ce5-8f8a-6e481ed8335d,Valencia,South Carolina
603,b46b6b4f-8b42-4dad-b147-753a82ef4165,Varaždin,Indiana
113,9fc0fd11-4404-4794-bbdb-554c0c21b717,Vedbæk,Texas
224,235e405a-714f-4e0a-9bd3-5b33cf9552d9,Vilniaus m. sav. Vilniaus m.,Washington
354,9cd71cc0-5ee3-4017-88a1-519dd16894fc,Vilniaus m. sav. Vilniaus m.,Texas
470,a7e89bd5-9d2a-4baa-a886-5f2a689303bf,Vilniaus m. sav. Vilniaus m.,District of Columbia
998,7330eaa3-049f-4813-9cf5-a5d164f6269b,Vogtsburg im Kaiserstuhl,Missouri
254,8bedd82d-d49e-4895-b0fc-e3a750c9597a,WARRENSBURG,Illinois
773,a65a7c35-d050-4d30-9892-df7c2780a935,WAUPACA,California
155,a0c903ec-292b-467f-97ad-cbf370c9c20b,WAYNE,Texas
316,4bc87eb1-ddc7-4c6a-847d-cd97937fe59b,WAYNE,Alabama
326,71f198ae-0945-48b4-8c62-9872d55c0671,WAYNE,Kentucky
596,29bf7bc4-b608-4297-96ec-2c13a4b77acf,WAYNE,New York
866,6c6b6f27-97bf-49f2-b070-4c3745422b1c,WAYNESVILLE,Louisiana
544,3ffcb7ae-dcf6-4a32-a25a-41bd4b0bd021,WEATHERFORD,Florida
643,3214b028-9b11-45b2-bc04-038a5a77d383,WEATHERFORD,Virginia
776,9fc1bedf-0e45-4706-a111-03a5238d423c,WESTHOPE,New York
556,674f9848-7b4e-4419-ba82-8eed2f186615,WHEELING,Connecticut
291,6f20c9ba-8f75-4c70-898c-2cbd7683d50b,WICHITA,Colorado
460,e6d6c980-49a2-488e-87a9-6460d32081e2,WILLMAR,Texas
340,ba365cfc-cf5f-4862-8c6a-346773dcda60,WINSTON-SALEM,Indiana
602,0dd6db05-7dca-44b8-a014-ba4bc8a13b80,WINTERSET,New York
821,df1a1940-67f7-4539-af18-c900f0efc31d,WOODSBORO,New York
56,c532c72f-7822-4c92-beda-5a3ced800565,WYOMING,Montana
649,e977c938-673d-4d2b-bef7-73d2ee367290,"Waiblingen, Rems",Florida
18,f3ae3277-e00f-45a8-bd6d-a144eb63becf,"Wald, Ostallgäu",Florida
646,3a36fd89-f703-4dd2-9572-5d727d08b2d0,Waren,Virginia
6,3c8ec7a4-5163-4aa6-954b-7deebbda0dd7,Warszawa,Texas
36,3daaa036-8ea2-43ab-82ba-3c58e257e786,Warszawa,Florida
196,bbb83cac-d35e-4c97-8ce6-d69683a1d0ac,Warszawa,Kansas
618,a11bc21f-8a46-497c-b5ee-3c9abf59e2fd,Warszawa,Florida
501,d1ad11cd-60f3-412c-b8e2-ad2be7bdca58,Weil im Schönbuch,South Dakota
37,1c683c97-3709-4a51-a420-6b6ec9961282,Weimar,Iowa
698,3f36a849-1745-48c2-90e4-30e8b32103ac,Weißenburg i.Bay.,California
209,b4d60f8d-458e-4a37-a9cd-08fb8ce73a50,Welzheim,California
342,2a5e6def-7676-44d9-9330-de8182ce4aad,Wenns,California
992,cf915261-4851-46b9-8082-03a71b9b9359,Wettenberg,North Dakota
560,0481ee85-2087-4e90-98a0-351f8add8127,Wicklow,North Carolina
432,0c642191-ced4-4932-a496-47008134e649,Wien,Texas
633,c5702115-a53e-42ab-a8c3-95bb57b35faf,Wien,District of Columbia
733,38fa8633-52b0-4d42-bb8b-8bd00418977c,Wien,Tennessee
999,2264ebcb-2980-4a19-bc88-1fc8c1a04f6b,Wien,Mississippi
157,9124f1d0-cb9f-41d2-8c8c-790986c40d71,Wiener Neustadt,Colorado
302,fcdc2b8a-62e2-4aae-8ab6-3527337e554c,Wiesbaden,Nevada
358,877a1117-459f-493e-ae56-d700bfe4b7fd,Wiesbaden,Georgia
593,602b1ec6-29c4-471d-afce-a4970da0cf20,Wieselburg,Louisiana
64,bbb3f7df-77e5-4fee-b71e-85aec55e0760,Winsen (Luhe),Maryland
