school_id,school_key,school_name,address,city,state,zip,phone,alt_phone,fax,school_level,low_grade,high_grade,NCESSCHID,locationNumber
18122,95f5cf93-b75a-47aa-aa29-e83704926792,Kaohsiung Medical College,7491 Cherry Blossom Lane,Pittsburgh,PA,78220,(210) 542-2856,(210) 542-2856,(210) 542-2856,Kindergarten,Year 3,Unsatisfactory,95f5cf93-b75a-47aa-aa29-e83704926792,95f5cf93-b75a-47aa-aa29-e83704926792
9111,abd72032-3b79-4071-964c-4b14ff0f4932,Kaohsiung Medical College,13425 Graves Place,Monroe,LA,43666,(419) 780-1750,(419) 780-1750,(419) 780-1750,Primary,Reception,Merit,abd72032-3b79-4071-964c-4b14ff0f4932,abd72032-3b79-4071-964c-4b14ff0f4932
15956,b3f019ae-0497-4e90-b3cf-ec9285e161ad,Kanto Gakuin University,10464 Flowersville Place,Lake Worth,FL,33325,(954) 402-0818,(954) 402-0818,(954) 402-0818,Alternative School,Grade 3,B,b3f019ae-0497-4e90-b3cf-ec9285e161ad,b3f019ae-0497-4e90-b3cf-ec9285e161ad
2508,784b69c0-d226-4e05-8681-22dd03781a1d,Kanto Gakuin University,7152 Argyll Street,Fort Smith,AR,45243,(513) 170-9890,(513) 170-9890,(513) 170-9890,Special Education,Grade 3,B,784b69c0-d226-4e05-8681-22dd03781a1d,784b69c0-d226-4e05-8681-22dd03781a1d
13180,2f81000d-0df2-4ce6-afa0-892cf815703f,Kanto Gakuen University,7917 Haretison Avenue,Raleigh,NC,50936,(515) 177-6784,(515) 177-6784,(515) 177-6784,Kindergarten,Grade 3,B,2f81000d-0df2-4ce6-afa0-892cf815703f,2f81000d-0df2-4ce6-afa0-892cf815703f
7182,8a6ffc1f-08e6-4db3-a1c5-d5de9045d3af,Kanto Gakuen University,6510 Camden Terrace,Shawnee Mission,KS,46805,(260) 958-5756,(260) 958-5756,(260) 958-5756,Upper Secondary,Kindergarten,A+,8a6ffc1f-08e6-4db3-a1c5-d5de9045d3af,8a6ffc1f-08e6-4db3-a1c5-d5de9045d3af
11851,ac14f25b-e519-4616-aee7-2c3cc9d07c23,Kansas Wesleyan University,1064 San Marino Drive,Portland,ME,66286,(913) 273-5674,(913) 273-5674,(913) 273-5674,High School,Grade 10,D-,ac14f25b-e519-4616-aee7-2c3cc9d07c23,ac14f25b-e519-4616-aee7-2c3cc9d07c23
3154,bc1aeb9d-c171-4bff-918c-1c92e39bac3d,Kansas Wesleyan University,13172 Duval Court,Erie,PA,98140,(206) 347-2761,(206) 347-2761,(206) 347-2761,Adult Education,Grade 10,D-,bc1aeb9d-c171-4bff-918c-1c92e39bac3d,bc1aeb9d-c171-4bff-918c-1c92e39bac3d
13814,98182d02-33b0-4838-9313-d8c2436b8feb,Kansas State University,14048 Bracci Avenue,Davenport,IA,34135,(941) 701-7213,(941) 701-7213,(941) 701-7213,Pre-Kindergarten,Nursery,Distinction,98182d02-33b0-4838-9313-d8c2436b8feb,98182d02-33b0-4838-9313-d8c2436b8feb
6623,d1abaad6-746c-4953-ac6c-a1b6ed373823,Kansas State University,3282 Gatlin Place,Birmingham,AL,02203,(617) 478-0361,(617) 478-0361,(617) 478-0361,Primary,Grade 7,C-,d1abaad6-746c-4953-ac6c-a1b6ed373823,d1abaad6-746c-4953-ac6c-a1b6ed373823
14188,fb56cc8f-ddec-44da-90af-8ba7aae468b2,Kansas City Art Institute,12614 Caputo Court,Cincinnati,OH,10105,(212) 378-0486,(212) 378-0486,(212) 378-0486,Pre-Kindergarten,Grade 11,F,fb56cc8f-ddec-44da-90af-8ba7aae468b2,fb56cc8f-ddec-44da-90af-8ba7aae468b2
9021,6ba68fef-4639-45e4-b91b-c4cc1a619cfa,Kansas City Art Institute,13928 Winnsboro Drive,Denton,TX,81015,(719) 113-7334,(719) 113-7334,(719) 113-7334,Kindergarten,Grade 2,B+,6ba68fef-4639-45e4-b91b-c4cc1a619cfa,6ba68fef-4639-45e4-b91b-c4cc1a619cfa
18435,9f54b7c8-3992-43b1-acbc-7895963f72f5,Kansai University of Social Welfare,4608 Taos Way,Spokane,WA,93311,(661) 254-0790,(661) 254-0790,(661) 254-0790,Primary,Year 3,Unsatisfactory,9f54b7c8-3992-43b1-acbc-7895963f72f5,9f54b7c8-3992-43b1-acbc-7895963f72f5
5344,7cdbf936-eb60-4c4a-8da2-d3738477350e,Kansai University of Social Welfare,13178 Keyhole Street,Durham,NC,75705,(903) 759-6876,(903) 759-6876,(903) 759-6876,Kindergarten,Year 2,Satisfactory,7cdbf936-eb60-4c4a-8da2-d3738477350e,7cdbf936-eb60-4c4a-8da2-d3738477350e
15037,40a4c333-8894-4baf-ae6b-0523f1cbf2f2,Kansai University of International Studies,12141 Panama Place,Stockton,CA,85305,(623) 414-0744,(623) 414-0744,(623) 414-0744,Special Education,Year 3,Unsatisfactory,40a4c333-8894-4baf-ae6b-0523f1cbf2f2,40a4c333-8894-4baf-ae6b-0523f1cbf2f2
5505,98f203bb-ac1e-4d87-900a-c0865e94d808,Kansai University of International Studies,12343 Belton Lane,Las Vegas,NV,70815,(225) 856-8930,(225) 856-8930,(225) 856-8930,Vocational,Grade 10,D-,98f203bb-ac1e-4d87-900a-c0865e94d808,98f203bb-ac1e-4d87-900a-c0865e94d808
9536,4dfcde03-d8f2-4793-81c2-069e92112fcc,Kansai University,1418 Highbanks Court,Fresno,CA,31410,(912) 004-1554,(912) 004-1554,(912) 004-1554,High School,Grade 4,B-,4dfcde03-d8f2-4793-81c2-069e92112fcc,4dfcde03-d8f2-4793-81c2-069e92112fcc
6485,699db77f-8c1b-44e8-b145-5fe51dbf1418,Kansai University,10927 Ivey Terrace,Los Angeles,CA,35225,(205) 683-1854,(205) 683-1854,(205) 683-1854,Primary,Grade 4,B-,699db77f-8c1b-44e8-b145-5fe51dbf1418,699db77f-8c1b-44e8-b145-5fe51dbf1418
19746,e51e452c-1b20-46ad-a4bf-a3172bdb25ce,Kansai Medical University,14259 Lucky Lane,Lehigh Acres,FL,08608,(609) 306-1132,(609) 306-1132,(609) 306-1132,Elementary,Year 3,Unsatisfactory,e51e452c-1b20-46ad-a4bf-a3172bdb25ce,e51e452c-1b20-46ad-a4bf-a3172bdb25ce
15026,f32626be-e784-4d61-b557-a072a9e31186,Kansai Medical University,8901 Hoyt Road,Hayward,CA,90081,(213) 164-1508,(213) 164-1508,(213) 164-1508,Upper Secondary,Grade 4,B-,f32626be-e784-4d61-b557-a072a9e31186,f32626be-e784-4d61-b557-a072a9e31186
7370,91250670-a321-40b1-ad6a-9e24fd13e630,Kansai Medical University,6600 South Shore Lane,Columbia,SC,93106,(805) 981-3672,(805) 981-3672,(805) 981-3672,Kindergarten,Grade 11,F,91250670-a321-40b1-ad6a-9e24fd13e630,91250670-a321-40b1-ad6a-9e24fd13e630
17103,fe2d21b2-ce2c-485b-95b5-488bce025ee0,Kansai Gaidai University,6236 Mercer Way,Houston,TX,20088,(202) 269-5183,(202) 269-5183,(202) 269-5183,Kindergarten,Reception,Merit,fe2d21b2-ce2c-485b-95b5-488bce025ee0,fe2d21b2-ce2c-485b-95b5-488bce025ee0
1348,9f7f8206-f6d1-4703-8d97-a0612f4da97e,Kansai Gaidai University,131 Umatilla Way,Denver,CO,53705,(608) 565-2410,(608) 565-2410,(608) 565-2410,High School,Year 3,Unsatisfactory,9f7f8206-f6d1-4703-8d97-a0612f4da97e,9f7f8206-f6d1-4703-8d97-a0612f4da97e
13617,211e5254-d557-4e31-aba9-8c8c545520df,Kanpur University,299 Frank DiPietro Drive,London,KY,55564,(952) 998-2492,(952) 998-2492,(952) 998-2492,Secondary,Grade 1,A-,211e5254-d557-4e31-aba9-8c8c545520df,211e5254-d557-4e31-aba9-8c8c545520df
8480,a288448d-ea6d-46b3-b4d9-1cee026b855b,Kanpur University,11006 Fairchild Lane,Santa Barbara,CA,85062,(602) 839-9473,(602) 839-9473,(602) 839-9473,Pre-Kindergarten,Transitional Kindergarten,High Distinction,a288448d-ea6d-46b3-b4d9-1cee026b855b,a288448d-ea6d-46b3-b4d9-1cee026b855b
15870,95b7c9b2-c213-42dc-aecd-69fe518cad0b,Kano State University of Technology Wudil,10008 Jacqueline Way,Midland,TX,28410,(910) 050-6861,(910) 050-6861,(910) 050-6861,Kindergarten,Pre-Kindergarten,A,95b7c9b2-c213-42dc-aecd-69fe518cad0b,95b7c9b2-c213-42dc-aecd-69fe518cad0b
9137,cf29254d-d6f1-4116-973f-2fa8f7c04d30,Kano State University of Technology Wudil,847 Ybor Lane,Columbus,OH,55487,(612) 168-1083,(612) 168-1083,(612) 168-1083,Kindergarten,Year 2,Satisfactory,cf29254d-d6f1-4116-973f-2fa8f7c04d30,cf29254d-d6f1-4116-973f-2fa8f7c04d30
11450,8f23b0ee-d41a-47af-9a07-03ffd7910f26,Kannur University,13622 Ruiz Court,Boise,ID,76147,(817) 752-8720,(817) 752-8720,(817) 752-8720,Adult Education,Grade 7,C-,8f23b0ee-d41a-47af-9a07-03ffd7910f26,8f23b0ee-d41a-47af-9a07-03ffd7910f26
4027,d12e6a09-4238-4679-9664-2500d31ef2f4,Kannur University,14685 El Esparza Lane,Dallas,TX,97306,(503) 971-9061,(503) 971-9061,(503) 971-9061,Pre-Kindergarten,Grade 10,D-,d12e6a09-4238-4679-9664-2500d31ef2f4,d12e6a09-4238-4679-9664-2500d31ef2f4
17346,14c3ac12-03e9-474e-8501-24c7a3633821,Kannada University,7041 Saddlebrook Circle,Salt Lake City,UT,39216,(601) 230-3223,(601) 230-3223,(601) 230-3223,Secondary,Year 2,Satisfactory,14c3ac12-03e9-474e-8501-24c7a3633821,14c3ac12-03e9-474e-8501-24c7a3633821
1599,92d1c8c5-5040-4034-b322-8067804ebbd9,Kannada University,4770 Paxville Place,Virginia Beach,VA,91411,(661) 517-9411,(661) 517-9411,(661) 517-9411,Primary,Grade 12,Pass,92d1c8c5-5040-4034-b322-8067804ebbd9,92d1c8c5-5040-4034-b322-8067804ebbd9
10277,32ffd4ca-f258-4f83-afde-4a504775779c,Kankakee Community College,9170 Farrar Lane,Spokane,WA,31422,(912) 158-0975,(912) 158-0975,(912) 158-0975,Middle School,Transitional Kindergarten,High Distinction,32ffd4ca-f258-4f83-afde-4a504775779c,32ffd4ca-f258-4f83-afde-4a504775779c
1816,d0f38097-46ea-4004-b15d-8e127a1da8a3,Kankakee Community College,4778 Fonseca Way,Houston,TX,22333,(571) 662-1710,(571) 662-1710,(571) 662-1710,Elementary,Year 2,Satisfactory,d0f38097-46ea-4004-b15d-8e127a1da8a3,d0f38097-46ea-4004-b15d-8e127a1da8a3
10064,c479f87f-322f-4a86-aa0f-1543bc576e36,Kangwon National University,14747 Jana Court,Dallas,TX,40581,(859) 875-7697,(859) 875-7697,(859) 875-7697,Middle School,Grade 4,B-,c479f87f-322f-4a86-aa0f-1543bc576e36,c479f87f-322f-4a86-aa0f-1543bc576e36
6760,5cba7692-e81d-491d-a12e-588bde33e5e7,Kangwon National University,13728 Delfin Road,Waco,TX,46239,(317) 753-5246,(317) 753-5246,(317) 753-5246,Secondary,Year 1,Credit,5cba7692-e81d-491d-a12e-588bde33e5e7,5cba7692-e81d-491d-a12e-588bde33e5e7
12226,c9846bba-01b6-476f-a007-f48172846d83,Kangnung National University,7274 Blue Heron Avenue,Portland,ME,11241,(347) 477-3125,(347) 477-3125,(347) 477-3125,Vocational,Pre-Kindergarten,A,c9846bba-01b6-476f-a007-f48172846d83,c9846bba-01b6-476f-a007-f48172846d83
5096,a0a7b3d8-93a0-4472-b8e9-845930ff1817,Kangnung National University,5644 Fawnridge Court,Los Angeles,CA,10184,(212) 304-7228,(212) 304-7228,(212) 304-7228,Middle School,Grade 2,B+,a0a7b3d8-93a0-4472-b8e9-845930ff1817,a0a7b3d8-93a0-4472-b8e9-845930ff1817
16633,a491b2b9-d278-4e47-b044-1dbdd446bd9b,Kangnam University,2453 Pelham Avenue,Canton,OH,38197,(901) 805-2832,(901) 805-2832,(901) 805-2832,Special Education,Nursery,Distinction,a491b2b9-d278-4e47-b044-1dbdd446bd9b,a491b2b9-d278-4e47-b044-1dbdd446bd9b
8400,823a2990-09f7-45d2-becb-dc2106bf9bea,Kangnam University,4718 Central Street,Santa Monica,CA,23324,(757) 331-4344,(757) 331-4344,(757) 331-4344,Middle School,Reception,Merit,823a2990-09f7-45d2-becb-dc2106bf9bea,823a2990-09f7-45d2-becb-dc2106bf9bea
15829,d9bba8c9-efdc-4728-839d-f467b0cecb4d,Kandahar University,646 Greyville Court,Allentown,PA,02104,(318) 564-9392,(318) 564-9392,(318) 564-9392,Kindergarten,Pre-Kindergarten,A,d9bba8c9-efdc-4728-839d-f467b0cecb4d,d9bba8c9-efdc-4728-839d-f467b0cecb4d
5631,e9ddb057-b6fd-4034-be7b-7ac60e173628,Kandahar University,11502 Pelican Path,Washington,DC,98127,(206) 279-0042,(206) 279-0042,(206) 279-0042,Vocational,Nursery,Distinction,e9ddb057-b6fd-4034-be7b-7ac60e173628,e9ddb057-b6fd-4034-be7b-7ac60e173628
12551,ec3fd1a6-4974-4319-a425-92a04e86b020,Kanda University of International Studies,4324 Priscilla Loop,Atlanta,GA,63136,(314) 889-3270,(314) 889-3270,(314) 889-3270,Secondary,Kindergarten,A+,ec3fd1a6-4974-4319-a425-92a04e86b020,ec3fd1a6-4974-4319-a425-92a04e86b020
4453,8c696473-1fc7-4818-881c-bca2f0062988,Kanda University of International Studies,11794 Becerra Street,Columbia,SC,92662,(714) 303-5387,(714) 303-5387,(714) 303-5387,Kindergarten,Grade 1,A-,8c696473-1fc7-4818-881c-bca2f0062988,8c696473-1fc7-4818-881c-bca2f0062988
19252,0276bef8-dc53-4114-a043-ddb3b0f52b5d,Kanazawa University,10337 Bessie Way,London,KY,20709,(410) 006-0142,(410) 006-0142,(410) 006-0142,Upper Secondary,Grade 12,Pass,0276bef8-dc53-4114-a043-ddb3b0f52b5d,0276bef8-dc53-4114-a043-ddb3b0f52b5d
10311,845cc640-8cc9-44a4-be2d-4586a18d2cfd,Kanazawa University,6246 Augustine Drive,San Jose,CA,95852,(916) 898-8606,(916) 898-8606,(916) 898-8606,Alternative School,Grade 11,F,845cc640-8cc9-44a4-be2d-4586a18d2cfd,845cc640-8cc9-44a4-be2d-4586a18d2cfd
4782,17dc749b-cfe6-49ba-90bc-8d5bc767fcf8,Kanazawa University,5858 Hopewell Street,San Antonio,TX,10280,(646) 048-5495,(646) 048-5495,(646) 048-5495,Middle School,Reception,Merit,17dc749b-cfe6-49ba-90bc-8d5bc767fcf8,17dc749b-cfe6-49ba-90bc-8d5bc767fcf8
14255,2ec62121-e0be-431c-9f21-be7b384ee46c,Kanazawa Medical University,6432 Beachwood Street,Virginia Beach,VA,25709,(304) 258-2070,(304) 258-2070,(304) 258-2070,Primary,Nursery,Distinction,2ec62121-e0be-431c-9f21-be7b384ee46c,2ec62121-e0be-431c-9f21-be7b384ee46c
818,d74873d0-165f-4e0b-a19d-b92c7a74c818,Kanazawa Medical University,10027 Jaffia Court,Erie,PA,33028,(954) 205-0460,(954) 205-0460,(954) 205-0460,Secondary,Grade 8,D+,d74873d0-165f-4e0b-a19d-b92c7a74c818,d74873d0-165f-4e0b-a19d-b92c7a74c818
10463,71bbf195-eef5-4d98-abb5-4feacf43d8eb,Kanazawa Institute of Technology,8719 Due West Drive,Amarillo,TX,40210,(502) 012-3791,(502) 012-3791,(502) 012-3791,Vocational,Grade 8,D+,71bbf195-eef5-4d98-abb5-4feacf43d8eb,71bbf195-eef5-4d98-abb5-4feacf43d8eb
5352,489c565e-1187-4c86-be72-3e92a12b68aa,Kanazawa Institute of Technology,9751 Perkins Avenue,Phoenix,AZ,45419,(937) 247-1076,(937) 247-1076,(937) 247-1076,Upper Secondary,Year 3,Unsatisfactory,489c565e-1187-4c86-be72-3e92a12b68aa,489c565e-1187-4c86-be72-3e92a12b68aa
14678,cb1af652-9b3c-4f9f-9ca0-850044fff08d,Kanazawa Gakuin University,138 Woodruff Street,Columbus,OH,48505,(810) 390-9046,(810) 390-9046,(810) 390-9046,Special Education,Year 1,Credit,cb1af652-9b3c-4f9f-9ca0-850044fff08d,cb1af652-9b3c-4f9f-9ca0-850044fff08d
7626,3dc930d0-e950-41be-b0d1-7a1714f6b60b,Kanazawa Gakuin University,12860 Justin Lane,San Antonio,TX,89120,(702) 875-7049,(702) 875-7049,(702) 875-7049,Secondary,Kindergarten,A+,3dc930d0-e950-41be-b0d1-7a1714f6b60b,3dc930d0-e950-41be-b0d1-7a1714f6b60b
10377,4b0e4317-5dad-4820-bcee-7a2c535830eb,Kanazawa College of Economics,14624 Danielson Loop,Stockton,CA,41905,(502) 996-2901,(502) 996-2901,(502) 996-2901,Special Education,Year 3,Unsatisfactory,4b0e4317-5dad-4820-bcee-7a2c535830eb,4b0e4317-5dad-4820-bcee-7a2c535830eb
7047,dab2b3af-bf17-47ef-9c16-66430f1ac56e,Kanazawa College of Economics,6551 Shorewood Street,Minneapolis,MN,49518,(616) 355-6709,(616) 355-6709,(616) 355-6709,Secondary,Grade 8,D+,dab2b3af-bf17-47ef-9c16-66430f1ac56e,dab2b3af-bf17-47ef-9c16-66430f1ac56e
11023,a1cc5653-d48c-47ab-ac1d-458690e6d39a,Kanazawa College of Art,10068 Jonquil Place,Austin,TX,95354,(559) 117-6639,(559) 117-6639,(559) 117-6639,Alternative School,Grade 10,D-,a1cc5653-d48c-47ab-ac1d-458690e6d39a,a1cc5653-d48c-47ab-ac1d-458690e6d39a
8864,428383d7-1894-4343-aee0-f847a65f0b16,Kanazawa College of Art,10519 Parris Island Place,Raleigh,NC,94142,(415) 208-3695,(415) 208-3695,(415) 208-3695,Adult Education,Year 3,Unsatisfactory,428383d7-1894-4343-aee0-f847a65f0b16,428383d7-1894-4343-aee0-f847a65f0b16
11840,72bb483b-59f6-42ff-8dfe-8aecd9a071b6,Kanagawa University,8170 VanBeck Circle,Lehigh Acres,FL,55446,(952) 435-4025,(952) 435-4025,(952) 435-4025,High School,Nursery,Distinction,72bb483b-59f6-42ff-8dfe-8aecd9a071b6,72bb483b-59f6-42ff-8dfe-8aecd9a071b6
3939,85095ef1-5acd-4df4-9106-9b6ffa3557bb,Kanagawa University,1110 Backwater Way,Sparks,NV,77030,(281) 928-4317,(281) 928-4317,(281) 928-4317,Middle School,Nursery,Distinction,85095ef1-5acd-4df4-9106-9b6ffa3557bb,85095ef1-5acd-4df4-9106-9b6ffa3557bb
10970,4eacd18d-5d4b-420b-ab69-b98e4c4823c2,Kanagawa Institute of Technology,10628 St. Andrews Blvd.,Memphis,TN,70810,(225) 068-1160,(225) 068-1160,(225) 068-1160,Middle School,Nursery,Distinction,4eacd18d-5d4b-420b-ab69-b98e4c4823c2,4eacd18d-5d4b-420b-ab69-b98e4c4823c2
7696,20cbdf61-8444-4077-ba83-82d521a910f4,Kanagawa Institute of Technology,14347 Snodgrass Lane,Philadelphia,PA,01129,(413) 296-8955,(413) 296-8955,(413) 296-8955,High School,Reception,Merit,20cbdf61-8444-4077-ba83-82d521a910f4,20cbdf61-8444-4077-ba83-82d521a910f4
13758,02f4e1b1-b2d7-48d1-8e90-061473adc5a0,Kanagawa Dental College,196 Petoskey Place,Allentown,PA,55188,(651) 358-6547,(651) 358-6547,(651) 358-6547,Special Education,Grade 11,F,02f4e1b1-b2d7-48d1-8e90-061473adc5a0,02f4e1b1-b2d7-48d1-8e90-061473adc5a0
5437,98b517c2-73f7-4459-8a1a-7bcc936f3bd7,Kanagawa Dental College,4766 Pelion Place,Denver,CO,21275,(410) 716-4381,(410) 716-4381,(410) 716-4381,Alternative School,Grade 8,D+,98b517c2-73f7-4459-8a1a-7bcc936f3bd7,98b517c2-73f7-4459-8a1a-7bcc936f3bd7
11619,6e03750d-b5b7-4e77-a40d-8e509a934c96,Kamrah International Institute of Technology (KIIT),13556 Causey Court,Santa Monica,CA,25356,(304) 176-3198,(304) 176-3198,(304) 176-3198,Adult Education,Year 1,Credit,6e03750d-b5b7-4e77-a40d-8e509a934c96,6e03750d-b5b7-4e77-a40d-8e509a934c96
7277,3295b259-d6bf-4b62-931f-a3c5480d32dc,Kamrah International Institute of Technology (KIIT),12805 Ellison Place,Austin,TX,91210,(818) 342-9113,(818) 342-9113,(818) 342-9113,Kindergarten,Pre-Kindergarten,A,3295b259-d6bf-4b62-931f-a3c5480d32dc,3295b259-d6bf-4b62-931f-a3c5480d32dc
14011,ab5881d7-83ad-4f33-9db7-6202391db0a6,Kampala University,14714 Fisher Avenue,Raleigh,NC,32220,(904) 220-7352,(904) 220-7352,(904) 220-7352,Alternative School,Year 1,Credit,ab5881d7-83ad-4f33-9db7-6202391db0a6,ab5881d7-83ad-4f33-9db7-6202391db0a6
1030,0b341e47-e6d9-466d-8e59-87335186ad83,Kampala University,9717 Congaree Loop,London,KY,45807,(419) 812-9205,(419) 812-9205,(419) 812-9205,Upper Secondary,Grade 5,C+,0b341e47-e6d9-466d-8e59-87335186ad83,0b341e47-e6d9-466d-8e59-87335186ad83
13064,ceaffe22-af3f-476c-bafa-bff392c6b265,Kampala International University,3119 Delbagno Court,San Francisco,CA,75241,(469) 419-1690,(469) 419-1690,(469) 419-1690,Kindergarten,Transitional Kindergarten,High Distinction,ceaffe22-af3f-476c-bafa-bff392c6b265,ceaffe22-af3f-476c-bafa-bff392c6b265
4347,b412f058-2322-4793-893d-0f8fe792f781,Kampala International University,13741 Post Oak Court,Salt Lake City,UT,21265,(410) 198-5397,(410) 198-5397,(410) 198-5397,Kindergarten,Grade 6,C,b412f058-2322-4793-893d-0f8fe792f781,b412f058-2322-4793-893d-0f8fe792f781
15767,556b9d27-5a6a-47c3-857f-e831bb72f3dc,Kameshwar Singh Darbhanga Sanskrit University,11126 O'Hara Court,Memphis,TN,37919,(865) 802-5582,(865) 802-5582,(865) 802-5582,High School,Grade 6,C,556b9d27-5a6a-47c3-857f-e831bb72f3dc,556b9d27-5a6a-47c3-857f-e831bb72f3dc
285,e7dea67a-186a-4eaa-9b3d-3c29c6136ca8,Kameshwar Singh Darbhanga Sanskrit University,14519 Culpepper Way,Memphis,TN,37235,(615) 632-4927,(615) 632-4927,(615) 632-4927,Special Education,Grade 12,Pass,e7dea67a-186a-4eaa-9b3d-3c29c6136ca8,e7dea67a-186a-4eaa-9b3d-3c29c6136ca8
10336,8c35297b-8cba-44d2-b433-400a4378a5c8,Kamchatka State University Vitus Bering,6042 Osage Place,Denver,CO,12325,(518) 316-6784,(518) 316-6784,(518) 316-6784,Pre-Kindergarten,Kindergarten,A+,8c35297b-8cba-44d2-b433-400a4378a5c8,8c35297b-8cba-44d2-b433-400a4378a5c8
1737,5ed2788c-cd54-483d-ae51-fc845c40adfc,Kamchatka State University Vitus Bering,6593 Amelia Avenue,Fort Worth,TX,44185,(216) 706-6386,(216) 706-6386,(216) 706-6386,Primary,Grade 4,B-,5ed2788c-cd54-483d-ae51-fc845c40adfc,5ed2788c-cd54-483d-ae51-fc845c40adfc
9847,05a9bd9d-e355-4398-9604-2c22a22e0aee,Kamalolmolk Art & Architecture Higher Education Institute of Noshahr,3875 Westover Way,South Bend,IN,35254,(205) 955-0532,(205) 955-0532,(205) 955-0532,High School,Grade 8,D+,05a9bd9d-e355-4398-9604-2c22a22e0aee,05a9bd9d-e355-4398-9604-2c22a22e0aee
9127,20b554f5-a86f-4975-80cb-3f2a965046d3,Kamalolmolk Art & Architecture Higher Education Institute of Noshahr,5351 Tia Terrace,Midland,TX,72215,(501) 483-2958,(501) 483-2958,(501) 483-2958,Adult Education,Grade 10,D-,20b554f5-a86f-4975-80cb-3f2a965046d3,20b554f5-a86f-4975-80cb-3f2a965046d3
19993,76781908-f440-404e-bb6d-88e41ec7431e,Kamakura Women's College,10171 Pelican Path,Stockton,CA,64142,(816) 760-4596,(816) 760-4596,(816) 760-4596,High School,Grade 2,B+,76781908-f440-404e-bb6d-88e41ec7431e,76781908-f440-404e-bb6d-88e41ec7431e
18300,e0a07f3e-6b73-4f9d-88e3-d8da69bb454a,Kamakura Women's College,6551 Stella Street,Boise,ID,20062,(202) 267-1637,(202) 267-1637,(202) 267-1637,Special Education,Grade 5,C+,e0a07f3e-6b73-4f9d-88e3-d8da69bb454a,e0a07f3e-6b73-4f9d-88e3-d8da69bb454a
1079,8b7f0417-b009-4ed1-84a6-60fbbb8e6a84,Kamakura Women's College,13461 O'Day Street,Pittsburgh,PA,78044,(956) 339-2912,(956) 339-2912,(956) 339-2912,Special Education,Grade 11,F,8b7f0417-b009-4ed1-84a6-60fbbb8e6a84,8b7f0417-b009-4ed1-84a6-60fbbb8e6a84
10975,9e1b9624-f0c5-4289-8e65-0a96405902c9,Kaluga State Pedagogical University,6671 Westminster Court,Fort Worth,TX,49505,(616) 374-3720,(616) 374-3720,(616) 374-3720,Kindergarten,Grade 1,A-,9e1b9624-f0c5-4289-8e65-0a96405902c9,9e1b9624-f0c5-4289-8e65-0a96405902c9
5701,c1b766fd-f2c5-4200-b47e-bf9231227df7,Kaluga State Pedagogical University,6499 Water Tower Circle,Houston,TX,15250,(412) 138-6108,(412) 138-6108,(412) 138-6108,High School,Grade 10,D-,c1b766fd-f2c5-4200-b47e-bf9231227df7,c1b766fd-f2c5-4200-b47e-bf9231227df7
9825,21a0c61a-c6d0-45d6-b291-0009f90608ab,Kalmyk State University,3058 Cross Hill Drive,Dallas,TX,38104,(615) 418-4877,(615) 418-4877,(615) 418-4877,Adult Education,Grade 2,B+,21a0c61a-c6d0-45d6-b291-0009f90608ab,21a0c61a-c6d0-45d6-b291-0009f90608ab
1479,392dac52-fd05-4445-b157-d29e00391767,Kalmyk State University,1401 Annison Terrace,Amarillo,TX,13251,(315) 670-8066,(315) 670-8066,(315) 670-8066,Upper Secondary,Grade 2,B+,392dac52-fd05-4445-b157-d29e00391767,392dac52-fd05-4445-b157-d29e00391767
12562,2480f2b3-fbf0-416f-8df7-0cc3912e72ab,Kalmar University College,12298 Glenarden Path,Columbia,SC,72222,(501) 516-4006,(501) 516-4006,(501) 516-4006,Elementary,Grade 11,F,2480f2b3-fbf0-416f-8df7-0cc3912e72ab,2480f2b3-fbf0-416f-8df7-0cc3912e72ab
8102,01d36d5e-0c57-4ccc-a52d-1139bdf9bdff,Kalmar University College,6565 Dearborn Place,Minneapolis,MN,95894,(916) 699-4268,(916) 699-4268,(916) 699-4268,Upper Secondary,Grade 8,D+,01d36d5e-0c57-4ccc-a52d-1139bdf9bdff,01d36d5e-0c57-4ccc-a52d-1139bdf9bdff
16152,6a0994aa-801a-4c07-886c-f89c0fec512f,Kaliningrad State Technical University,3393 Crego Court,Denver,CO,46216,(317) 467-4096,(317) 467-4096,(317) 467-4096,Primary,Grade 4,B-,6a0994aa-801a-4c07-886c-f89c0fec512f,6a0994aa-801a-4c07-886c-f89c0fec512f
5942,71abd566-a0e4-43d3-ba8a-9ab9b2724bb9,Kaliningrad State Technical University,11408 Elise Place,Wichita,KS,24034,(540) 816-6702,(540) 816-6702,(540) 816-6702,Upper Secondary,Grade 10,D-,71abd566-a0e4-43d3-ba8a-9ab9b2724bb9,71abd566-a0e4-43d3-ba8a-9ab9b2724bb9
11172,e4d78cbd-54ff-46a6-b418-1ff040e51f04,Kalinga University,12649 Caldwell Court,Newton,MA,68505,(402) 963-0261,(402) 963-0261,(402) 963-0261,Secondary,Grade 8,D+,e4d78cbd-54ff-46a6-b418-1ff040e51f04,e4d78cbd-54ff-46a6-b418-1ff040e51f04
3817,1d95c606-b1dc-439a-b6dc-e4126c40ab7e,Kalinga University,2350 Wellesly Place,Fort Pierce,FL,88525,(915) 678-5633,(915) 678-5633,(915) 678-5633,Special Education,Grade 3,B,1d95c606-b1dc-439a-b6dc-e4126c40ab7e,1d95c606-b1dc-439a-b6dc-e4126c40ab7e
