activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
8b38e214-4c8e-4a88-b471-7719c0c8195e,e502207d-ce5b-4431-9207-21003b0988ad,10802,Powerful blender for smoothies and soups.,10,99.99,For Official Use Only,Construction,e502207d-ce5b-4431-9207-21003b0988ad,e502207d-ce5b-4431-9207-21003b0988ad,Starlight Components,e502207d-ce5b-4431-9207-21003b0988ad,10,42,82,Agricultural Supplies
7bb8383b-3078-4025-8881-c3fd88c1653a,1257156f-6997-436f-a050-2c6f99ca9e75,10803,"Ready-to-bake garlic breadsticks, perfect with pasta dishes.",14,3.49,Restricted,Hospitality,1257156f-6997-436f-a050-2c6f99ca9e75,1257156f-6997-436f-a050-2c6f99ca9e75,Acme Industries,1257156f-6997-436f-a050-2c6f99ca9e75,14,96,100,Telecommunications Equipment
c1071197-00e6-48ac-9f09-47e5d734f7e0,2c2764f1-2ff5-4347-b89d-37ac4d65c782,10804,"A light and tangy dressing with poppy seeds, perfect for salads.",15,3.49,Sensitive,Telecommunications,2c2764f1-2ff5-4347-b89d-37ac4d65c782,2c2764f1-2ff5-4347-b89d-37ac4d65c782,BlueWave Medical,2c2764f1-2ff5-4347-b89d-37ac4d65c782,15,39,100,Furniture and Furnishings
456b86db-d583-427a-a726-043b0a8b3a60,a9dcde68-5dc2-4464-8c60-35b7d27f36e1,10805,Essential survival gear kit for emergencies.,8,59.99,Top Secret,Insurance,a9dcde68-5dc2-4464-8c60-35b7d27f36e1,a9dcde68-5dc2-4464-8c60-35b7d27f36e1,Ironclad Tools,a9dcde68-5dc2-4464-8c60-35b7d27f36e1,8,53,68,Clothing and Apparel
08f047d7-9cd1-4286-a8ec-5783defcc1f6,96b13784-ea01-4f18-8e74-1a7c4bb8c2ca,10806,Electric indoor grill for quick meals.,14,59.99,Unclassified,Manufacturing,96b13784-ea01-4f18-8e74-1a7c4bb8c2ca,96b13784-ea01-4f18-8e74-1a7c4bb8c2ca,Summit Automotive,96b13784-ea01-4f18-8e74-1a7c4bb8c2ca,14,106,100,Construction Materials
1b79f52e-ba3e-4286-805e-53049459ec0d,e1c743b1-aa7f-4c66-b1ae-f3382d839aa2,10807,Quick and easy side dish with buttery flavor.,15,1.79,Internal Use Only,Transportation,e1c743b1-aa7f-4c66-b1ae-f3382d839aa2,e1c743b1-aa7f-4c66-b1ae-f3382d839aa2,Evergreen Plastics,e1c743b1-aa7f-4c66-b1ae-f3382d839aa2,15,82,100,Food and Beverage Products
ecc340d1-1f97-4b4b-a144-e83895fcd582,833f35b9-24f6-45e5-8523-7b010f4fa26c,10808,Durable gardening gloves with reinforced fingertips.,16,15.99,Public,Automotive,833f35b9-24f6-45e5-8523-7b010f4fa26c,833f35b9-24f6-45e5-8523-7b010f4fa26c,NovaChem Labs,833f35b9-24f6-45e5-8523-7b010f4fa26c,16,10,100,Packaging Materials
72836e0b-e83a-4891-828f-58d08d82e5d6,8b830032-0103-4b5a-b771-c4402944bd56,10809,Soft glow night light for children's rooms or bedside.,13,15.99,Highly Confidential,Pharmaceuticals,8b830032-0103-4b5a-b771-c4402944bd56,8b830032-0103-4b5a-b771-c4402944bd56,Atlas Engineering,8b830032-0103-4b5a-b771-c4402944bd56,13,104,100,Sports and Recreational Equipment
84822287-7fcc-4503-8137-6d06d7c652e0,e57d0cda-7b4e-4b48-96b7-ce656df2e2c4,10810,32GB USB flash drive with fast data transfer speeds.,9,9.99,Proprietary,Food Services,e57d0cda-7b4e-4b48-96b7-ce656df2e2c4,e57d0cda-7b4e-4b48-96b7-ce656df2e2c4,Vertex Electronics,e57d0cda-7b4e-4b48-96b7-ce656df2e2c4,9,30,71,Software and Licenses
c4e31f4d-5201-49a9-84b9-7cd94e3ae6cc,7cb784ab-fe30-42a3-a301-dc1d7668d1db,10811,Fun and colorful gardening tools designed for children.,13,22.99,Proprietary,Legal,7cb784ab-fe30-42a3-a301-dc1d7668d1db,7cb784ab-fe30-42a3-a301-dc1d7668d1db,Sunrise Textiles,7cb784ab-fe30-42a3-a301-dc1d7668d1db,13,85,100,Safety and Security Equipment
66a5a026-5cf3-4a2a-85cb-4dd1cb818413,0deeacf1-749f-4406-950c-ab453da9f6d9,10812,Complete kit for starting your own organic garden.,7,39.99,For Official Use Only,Technology,0deeacf1-749f-4406-950c-ab453da9f6d9,0deeacf1-749f-4406-950c-ab453da9f6d9,Quantum Machinery,0deeacf1-749f-4406-950c-ab453da9f6d9,7,18,60,Cleaning Products
d473db9c-ba3c-43aa-b4f4-c61b2b30bee7,316c5b3c-fe1c-44bc-bda1-bf1b22f68d8f,10813,Delicious frozen pizza with a variety of toppings.,11,7.99,Restricted,Government,316c5b3c-fe1c-44bc-bda1-bf1b22f68d8f,316c5b3c-fe1c-44bc-bda1-bf1b22f68d8f,Pioneer Manufacturing,316c5b3c-fe1c-44bc-bda1-bf1b22f68d8f,11,78,91,Automotive Parts
f3b18633-8a6a-401c-8c65-0f66d5a4fc36,74042a86-3dc2-4460-9c0f-45687e09b7ec,10814,Sweet and tangy mango chutney for a flavorful dip.,9,3.99,Top Secret,Healthcare,74042a86-3dc2-4460-9c0f-45687e09b7ec,74042a86-3dc2-4460-9c0f-45687e09b7ec,Precision Optics,74042a86-3dc2-4460-9c0f-45687e09b7ec,9,34,73,Computer Hardware
32b5d092-a22b-45e7-a8ba-35bbfa2e59e2,6d261019-1393-4855-bdd6-6bb73ffcc6de,10815,Fresh salsa made with pineapple and spices,12,4.29,Confidential,Real Estate,6d261019-1393-4855-bdd6-6bb73ffcc6de,6d261019-1393-4855-bdd6-6bb73ffcc6de,GlobalTech Solutions,6d261019-1393-4855-bdd6-6bb73ffcc6de,12,117,97,Personal Care Products
0f8d984c-df38-4af8-8df7-4bfef4866a14,cc3c8fd8-ddc8-4d94-b57f-23de667ba588,10816,"Crispy and juicy chicken tenders, perfect for dipping.",9,6.99,Unclassified,Entertainment,cc3c8fd8-ddc8-4d94-b57f-23de667ba588,cc3c8fd8-ddc8-4d94-b57f-23de667ba588,EcoBuild Systems,cc3c8fd8-ddc8-4d94-b57f-23de667ba588,9,125,70,Printing and Photographic Equipment
0eabc703-4437-481a-a71c-1bed1b4b4630,aa832dd1-cb52-41a2-a0ce-385637a34e30,10817,Ergonomically designed neck pillow for comfortable travel.,9,29.99,Public,Agriculture,aa832dd1-cb52-41a2-a0ce-385637a34e30,aa832dd1-cb52-41a2-a0ce-385637a34e30,Vertex Electronics,aa832dd1-cb52-41a2-a0ce-385637a34e30,9,95,75,Industrial Machinery
212ac7f8-66fb-466d-9b3b-3affb4f6d72e,c4f72117-a2cd-49bf-9040-9757d0bd29bd,10818,Kitchen tool for tenderizing meat to enhance flavors.,7,19.99,Sensitive,Energy,c4f72117-a2cd-49bf-9040-9757d0bd29bd,c4f72117-a2cd-49bf-9040-9757d0bd29bd,Ironclad Tools,c4f72117-a2cd-49bf-9040-9757d0bd29bd,7,17,59,Electrical Components
524da064-c021-4088-a4be-65ad9079e3f1,b016deba-2cd7-43b8-bb87-ddbdb62594df,10819,Spicy sauce perfect for chicken wings and dipping.,12,3.99,Internal Use Only,Retail,b016deba-2cd7-43b8-bb87-ddbdb62594df,b016deba-2cd7-43b8-bb87-ddbdb62594df,Acme Industries,b016deba-2cd7-43b8-bb87-ddbdb62594df,12,8,94,Laboratory Instruments
59f10d39-b547-435b-93be-3abbd2e4fb60,ba3e261d-ade1-4025-8cd2-802d20dcda3e,10820,Automated stirring for your drinks with just a press of a button.,15,19.99,Highly Confidential,Finance,ba3e261d-ade1-4025-8cd2-802d20dcda3e,ba3e261d-ade1-4025-8cd2-802d20dcda3e,Evergreen Plastics,ba3e261d-ade1-4025-8cd2-802d20dcda3e,15,113,100,Office Supplies
0b8ead00-8b49-4792-8087-7faa34ad806c,6d7bb950-2c8e-421b-a23e-1de7ab34dd2d,10821,Everyday flats that combine comfort and style.,10,44.99,Restricted,Retail,6d7bb950-2c8e-421b-a23e-1de7ab34dd2d,6d7bb950-2c8e-421b-a23e-1de7ab34dd2d,Quantum Machinery,6d7bb950-2c8e-421b-a23e-1de7ab34dd2d,10,27,82,Laboratory Instruments
1ebccda8-c98f-4d1e-9764-963c4f3d28c9,573fabb9-e10c-4178-97fc-ffcdca7ee6d0,10822,"Sweet relish made from cucumbers, perfect for sandwiches.",6,3.39,Proprietary,Construction,573fabb9-e10c-4178-97fc-ffcdca7ee6d0,573fabb9-e10c-4178-97fc-ffcdca7ee6d0,Summit Automotive,573fabb9-e10c-4178-97fc-ffcdca7ee6d0,6,37,45,Agricultural Supplies
c80646d4-2f30-4480-85f7-01b620d61281,3cb42e42-1f98-4805-965f-fb9963f76400,10823,Stylish cap to complete your athletic look.,10,15.99,Public,Finance,3cb42e42-1f98-4805-965f-fb9963f76400,3cb42e42-1f98-4805-965f-fb9963f76400,Pioneer Manufacturing,3cb42e42-1f98-4805-965f-fb9963f76400,10,88,77,Office Supplies
6d5e8fe6-f338-4dc2-8429-0e9dde27972b,d2b500fa-eca4-4dc6-b552-3cb09e86c414,10824,Organized tackle box for fishing gear.,8,24.99,Highly Confidential,Legal,d2b500fa-eca4-4dc6-b552-3cb09e86c414,d2b500fa-eca4-4dc6-b552-3cb09e86c414,NovaChem Labs,d2b500fa-eca4-4dc6-b552-3cb09e86c414,8,20,62,Safety and Security Equipment
d378de42-b6f4-421a-8bf0-1e382c94a955,629bd59f-9c21-4a4f-a2b5-eb7011c05a41,10825,Salty pretzels filled with creamy peanut butter.,8,3.99,Top Secret,Insurance,629bd59f-9c21-4a4f-a2b5-eb7011c05a41,629bd59f-9c21-4a4f-a2b5-eb7011c05a41,Sunrise Textiles,629bd59f-9c21-4a4f-a2b5-eb7011c05a41,8,64,66,Clothing and Apparel
b160e460-46cc-4107-b3cd-1b071c23afa9,e20b862a-d428-445b-84a1-2e3918da4910,10826,"Savory, roasted nuts seasoned with garlic and parmesan.",15,4.89,Confidential,Transportation,e20b862a-d428-445b-84a1-2e3918da4910,e20b862a-d428-445b-84a1-2e3918da4910,GlobalTech Solutions,e20b862a-d428-445b-84a1-2e3918da4910,15,24,100,Food and Beverage Products
630db478-5e85-4e86-9c32-71139c300200,e91ca63e-c409-40ba-b302-489de22f00f7,10827,"Delicious and hearty black beans, great for soups or salads.",12,1.29,Internal Use Only,Real Estate,e91ca63e-c409-40ba-b302-489de22f00f7,e91ca63e-c409-40ba-b302-489de22f00f7,Atlas Engineering,e91ca63e-c409-40ba-b302-489de22f00f7,12,105,93,Personal Care Products
5218a651-a2cd-4a14-b51e-bc994c064a40,061fdf86-3207-48e5-82f0-076bb35d0f12,10828,Durable jump rope with built-in counter for workouts.,8,12.99,For Official Use Only,Telecommunications,061fdf86-3207-48e5-82f0-076bb35d0f12,061fdf86-3207-48e5-82f0-076bb35d0f12,Starlight Components,061fdf86-3207-48e5-82f0-076bb35d0f12,8,38,67,Furniture and Furnishings
08de2a78-747b-48c7-8094-369174672b29,0924fc1f-8ea5-4c0e-858a-fbf16fd91f78,10829,"Crumbled feta cheese, perfect for salads and Mediterranean dishes.",13,2.49,Sensitive,Manufacturing,0924fc1f-8ea5-4c0e-858a-fbf16fd91f78,0924fc1f-8ea5-4c0e-858a-fbf16fd91f78,BlueWave Medical,0924fc1f-8ea5-4c0e-858a-fbf16fd91f78,13,90,100,Construction Materials
dab9a229-807b-4116-85ce-18904c4317d9,2a8cfce0-71dd-4d14-afc6-7689d2dbbcd3,10830,Love-themed molds for creating desserts and treats.,11,10.99,Unclassified,Technology,2a8cfce0-71dd-4d14-afc6-7689d2dbbcd3,2a8cfce0-71dd-4d14-afc6-7689d2dbbcd3,Precision Optics,2a8cfce0-71dd-4d14-afc6-7689d2dbbcd3,11,11,84,Cleaning Products
3b525f9d-5766-4195-863c-88e34eccb2fa,d560f1ac-426b-4629-a1cd-fa43d2ea5fb3,10831,Quick-cooking ramen for instant meals.,8,0.99,Highly Confidential,Government,d560f1ac-426b-4629-a1cd-fa43d2ea5fb3,d560f1ac-426b-4629-a1cd-fa43d2ea5fb3,Ironclad Tools,d560f1ac-426b-4629-a1cd-fa43d2ea5fb3,8,0,63,Automotive Parts
c0aa4135-3084-40a0-83d7-57d5e6031cec,84f79b52-07ba-4142-970e-6448fef01540,10832,Complete set designed for children to learn gardening.,2,24.99,Confidential,Automotive,84f79b52-07ba-4142-970e-6448fef01540,84f79b52-07ba-4142-970e-6448fef01540,Acme Industries,84f79b52-07ba-4142-970e-6448fef01540,2,47,14,Packaging Materials
2c6e203b-e426-41a9-b516-6f3be4245fcc,4cd8ea14-259e-4153-883e-722e3fcc0972,10833,Abstract canvas print to enhance home decor.,13,45,For Official Use Only,Energy,4cd8ea14-259e-4153-883e-722e3fcc0972,4cd8ea14-259e-4153-883e-722e3fcc0972,GlobalTech Solutions,4cd8ea14-259e-4153-883e-722e3fcc0972,13,101,100,Electrical Components
b172cde2-d0ec-422c-8cee-58b462093d91,7a944e95-1b1b-4adf-b007-2f0b62a80e79,10834,"Crunchy cacao nibs, great for adding to smoothies or baking.",10,6.49,Sensitive,Healthcare,7a944e95-1b1b-4adf-b007-2f0b62a80e79,7a944e95-1b1b-4adf-b007-2f0b62a80e79,Summit Automotive,7a944e95-1b1b-4adf-b007-2f0b62a80e79,10,87,83,Computer Hardware
6c7f7b9a-5c74-493e-b146-4f0f4b05b829,195e557b-5edf-451a-81b6-fae68280388c,10835,Airtight container to keep pet food fresh.,5,24.99,Internal Use Only,Pharmaceuticals,195e557b-5edf-451a-81b6-fae68280388c,195e557b-5edf-451a-81b6-fae68280388c,Evergreen Plastics,195e557b-5edf-451a-81b6-fae68280388c,5,61,40,Sports and Recreational Equipment
8387b6c7-fb43-40e4-9da4-87ec4e7fd259,57be9752-d391-47b4-869c-2511ed25e894,10836,A nutritious shake with rich chocolate and refreshing mint flavors.,12,3.99,Restricted,Education,57be9752-d391-47b4-869c-2511ed25e894,57be9752-d391-47b4-869c-2511ed25e894,Atlas Engineering,57be9752-d391-47b4-869c-2511ed25e894,12,69,94,Medical Equipment
7566fb83-9ef7-4b24-b18e-ce4f2548daa7,834e8e73-9e34-4a05-b798-a0a9b2cc52f9,10837,Waterproof picnic blanket for outdoor fun.,7,29.99,Top Secret,Agriculture,834e8e73-9e34-4a05-b798-a0a9b2cc52f9,834e8e73-9e34-4a05-b798-a0a9b2cc52f9,NovaChem Labs,834e8e73-9e34-4a05-b798-a0a9b2cc52f9,7,112,58,Industrial Machinery
14559920-3fee-47e0-b861-d6613773642f,5006969a-68d6-4693-82d5-5639d498e3dd,10838,Eco-friendly cutting board that is safe for dishwashers.,16,22.99,Proprietary,Hospitality,5006969a-68d6-4693-82d5-5639d498e3dd,5006969a-68d6-4693-82d5-5639d498e3dd,Quantum Machinery,5006969a-68d6-4693-82d5-5639d498e3dd,16,93,100,Telecommunications Equipment
7693a2e6-5e27-4988-9c0b-9da62a32c3fb,70702cf7-e66c-430e-9e53-2e35ae29a443,10839,Durable and shatterproof silicone glasses for outdoor use.,6,22.99,Unclassified,Entertainment,70702cf7-e66c-430e-9e53-2e35ae29a443,70702cf7-e66c-430e-9e53-2e35ae29a443,Starlight Components,70702cf7-e66c-430e-9e53-2e35ae29a443,6,84,47,Printing and Photographic Equipment
a005377d-082d-488d-ac58-c36c3555fcd2,e335a8fe-7c35-48e7-9715-4bdb569952d6,10840,"Smooth and creamy, ideal for spreads or baking.",11,2.69,Public,Food Services,e335a8fe-7c35-48e7-9715-4bdb569952d6,e335a8fe-7c35-48e7-9715-4bdb569952d6,Vertex Electronics,e335a8fe-7c35-48e7-9715-4bdb569952d6,11,6,88,Software and Licenses
0a951d5a-985d-460b-ae0b-ce0ac9db64cc,ecc2845a-ebaf-4c69-a3aa-bb39e2d9d02c,10841,Perfectly designed pan for making crepes and pancakes.,16,29.99,Public,Food Services,ecc2845a-ebaf-4c69-a3aa-bb39e2d9d02c,ecc2845a-ebaf-4c69-a3aa-bb39e2d9d02c,Pioneer Manufacturing,ecc2845a-ebaf-4c69-a3aa-bb39e2d9d02c,16,60,100,Software and Licenses
d94ac03c-ca38-4074-99bc-85c5874fa637,a0342ab5-a3fa-490d-aaef-5dbf468f5b9a,10842,"A zesty marinade made with lemon juice and garlic, ideal for chicken or fish.",10,4.29,Sensitive,Retail,a0342ab5-a3fa-490d-aaef-5dbf468f5b9a,a0342ab5-a3fa-490d-aaef-5dbf468f5b9a,BlueWave Medical,a0342ab5-a3fa-490d-aaef-5dbf468f5b9a,10,57,80,Laboratory Instruments
90cfe352-4076-486e-8237-8a1319a825b0,343b0a52-0c7a-4396-aea2-299e72e97eef,10843,"A nutritious quinoa salad with veggies and dressing, ready-to-eat.",12,5.99,Top Secret,Entertainment,343b0a52-0c7a-4396-aea2-299e72e97eef,343b0a52-0c7a-4396-aea2-299e72e97eef,Sunrise Textiles,343b0a52-0c7a-4396-aea2-299e72e97eef,12,114,95,Printing and Photographic Equipment
220adad5-8257-4a9e-815c-6f70cdf08f7b,b1519ce2-d030-4016-859e-0847496a0289,10844,Soft blanket that provides warmth with adjustable settings.,14,49.99,Proprietary,Energy,b1519ce2-d030-4016-859e-0847496a0289,b1519ce2-d030-4016-859e-0847496a0289,EcoBuild Systems,b1519ce2-d030-4016-859e-0847496a0289,14,111,100,Electrical Components
0ca38cbb-a4be-4427-a20b-b24ce5227241,915ccbdb-90dd-4df4-8823-0bf06a9b5a53,10845,Fun tourist magnets from around the world for your fridge.,10,12.99,For Official Use Only,Finance,915ccbdb-90dd-4df4-8823-0bf06a9b5a53,915ccbdb-90dd-4df4-8823-0bf06a9b5a53,Precision Optics,915ccbdb-90dd-4df4-8823-0bf06a9b5a53,10,49,83,Office Supplies
71a634b9-378a-4f45-abeb-db0e8584c41a,2137c0b0-0da4-4e58-8749-6b30645db282,10846,Adjustable grinders for fresh spices at the table.,10,19.99,Highly Confidential,Healthcare,2137c0b0-0da4-4e58-8749-6b30645db282,2137c0b0-0da4-4e58-8749-6b30645db282,BlueWave Medical,2137c0b0-0da4-4e58-8749-6b30645db282,10,89,82,Computer Hardware
31819b79-c929-4588-b5cb-a7a85a6dda5c,528dabd4-2f65-462c-9a0b-043ec7189a32,10847,Practical cargo pants with lots of pockets for functionality.,6,54.99,Unclassified,Pharmaceuticals,528dabd4-2f65-462c-9a0b-043ec7189a32,528dabd4-2f65-462c-9a0b-043ec7189a32,EcoBuild Systems,528dabd4-2f65-462c-9a0b-043ec7189a32,6,79,44,Sports and Recreational Equipment
0903550e-0808-4817-9bce-83f737d5330b,eaec1d24-599c-48c7-886e-71ee2c4170cf,10848,"Savory sausage with a blend of spices, perfect for pasta dishes.",15,4.99,Restricted,Hospitality,eaec1d24-599c-48c7-886e-71ee2c4170cf,eaec1d24-599c-48c7-886e-71ee2c4170cf,Summit Automotive,eaec1d24-599c-48c7-886e-71ee2c4170cf,15,5,100,Telecommunications Equipment
93c42e3e-d197-42e8-b2ca-a289c3a1c5c1,3fa05ac0-3e9d-4f2d-98f8-8fde95335b1a,10849,A sweet and spicy glaze that's perfect for grilling or marinades.,10,3.49,Confidential,Manufacturing,3fa05ac0-3e9d-4f2d-98f8-8fde95335b1a,3fa05ac0-3e9d-4f2d-98f8-8fde95335b1a,Precision Optics,3fa05ac0-3e9d-4f2d-98f8-8fde95335b1a,10,92,80,Construction Materials
e3ef55be-eea4-45b8-9a0e-99f25c38bfce,74f65629-1982-488d-a4b6-5ca66162cf14,10850,Golden crispy chicken tenders coated with honey mustard flavor.,10,7.99,Internal Use Only,Insurance,74f65629-1982-488d-a4b6-5ca66162cf14,74f65629-1982-488d-a4b6-5ca66162cf14,Sunrise Textiles,74f65629-1982-488d-a4b6-5ca66162cf14,10,124,79,Clothing and Apparel
67aaa695-02b5-4e7e-8e41-1cab16c4e6db,e52a6e7a-4cd2-4696-a302-f9f56f9c3ada,10851,"Savory hash made with sweet potatoes and kale, a perfect side dish.",9,5.49,For Official Use Only,Government,e52a6e7a-4cd2-4696-a302-f9f56f9c3ada,e52a6e7a-4cd2-4696-a302-f9f56f9c3ada,Ironclad Tools,e52a6e7a-4cd2-4696-a302-f9f56f9c3ada,9,48,74,Automotive Parts
63926433-fd75-4a6c-b0ed-8039bf356611,936840b7-614e-4edf-9c9e-6e02b22f965d,10852,"Freshly baked French baguette, perfect for dipping.",10,2.49,Restricted,Automotive,936840b7-614e-4edf-9c9e-6e02b22f965d,936840b7-614e-4edf-9c9e-6e02b22f965d,Quantum Machinery,936840b7-614e-4edf-9c9e-6e02b22f965d,10,63,82,Packaging Materials
a5e03dca-7d68-48fb-ad66-637d32efecf3,fe6565db-83fa-41ef-817d-17465e3f6451,10853,Frozen mango chunks for smoothies or snacking.,5,4.89,Highly Confidential,Construction,fe6565db-83fa-41ef-817d-17465e3f6451,fe6565db-83fa-41ef-817d-17465e3f6451,Atlas Engineering,fe6565db-83fa-41ef-817d-17465e3f6451,5,23,40,Agricultural Supplies
7b3c0b50-d2b0-4bcd-a1f1-e8b7ee8e5b0b,4ad21726-1f8a-42a9-8ad2-837672be27fc,10854,Comfortable and reusable face masks in different styles.,5,14.99,Top Secret,Agriculture,4ad21726-1f8a-42a9-8ad2-837672be27fc,4ad21726-1f8a-42a9-8ad2-837672be27fc,Acme Industries,4ad21726-1f8a-42a9-8ad2-837672be27fc,5,1,38,Industrial Machinery
15e1dc9c-d8a8-4d53-823a-49da920bee15,b4029571-d404-4542-9507-ee52cdb0f3ae,10855,Spacious 2-person camping tent with waterproof cover.,10,79.99,Unclassified,Legal,b4029571-d404-4542-9507-ee52cdb0f3ae,b4029571-d404-4542-9507-ee52cdb0f3ae,Pioneer Manufacturing,b4029571-d404-4542-9507-ee52cdb0f3ae,10,108,78,Safety and Security Equipment
355da1c4-1454-45c7-889a-30a9e6651704,d2e2b7f9-ec4b-4689-86eb-fdb4fbbaed56,10856,"Rich and tangy balsamic vinegar, perfect for dressings.",9,4.99,Confidential,Technology,d2e2b7f9-ec4b-4689-86eb-fdb4fbbaed56,d2e2b7f9-ec4b-4689-86eb-fdb4fbbaed56,NovaChem Labs,d2e2b7f9-ec4b-4689-86eb-fdb4fbbaed56,9,33,70,Cleaning Products
27eb3a91-a06a-4801-ad1c-0d5d71b43df2,708749c2-3773-4e4f-b13f-e910de5506a1,10857,"Aromatic fresh basil, perfect for Italian cooking.",11,1.99,Public,Transportation,708749c2-3773-4e4f-b13f-e910de5506a1,708749c2-3773-4e4f-b13f-e910de5506a1,Starlight Components,708749c2-3773-4e4f-b13f-e910de5506a1,11,72,89,Food and Beverage Products
c36b605e-9521-4ef7-aa79-eb9d9748ae49,2710287d-6c36-40b7-8549-699459abcd54,10858,Artisan-made sourdough bread with a tangy flavor.,11,4.99,Sensitive,Education,2710287d-6c36-40b7-8549-699459abcd54,2710287d-6c36-40b7-8549-699459abcd54,Vertex Electronics,2710287d-6c36-40b7-8549-699459abcd54,11,31,86,Medical Equipment
340af666-2026-4862-9772-649d7ac22e33,8945ffbe-d6aa-490d-a617-b39950cdeadf,10859,Yoga socks designed to provide better grip and stability.,12,12.99,Proprietary,Real Estate,8945ffbe-d6aa-490d-a617-b39950cdeadf,8945ffbe-d6aa-490d-a617-b39950cdeadf,GlobalTech Solutions,8945ffbe-d6aa-490d-a617-b39950cdeadf,12,94,97,Personal Care Products
b05688ec-09ce-4dc2-9420-912975033f71,36c1469c-7eae-4424-9c33-49201dc21983,10860,"Sweet dried raisins, perfect for snacks or baking.",8,3.19,Internal Use Only,Telecommunications,36c1469c-7eae-4424-9c33-49201dc21983,36c1469c-7eae-4424-9c33-49201dc21983,Evergreen Plastics,36c1469c-7eae-4424-9c33-49201dc21983,8,3,63,Furniture and Furnishings
bc3fbf7f-5494-47fe-8bc0-77c907ece6dd,15cb6f55-8cfb-4b7b-85a6-7bd676c6119f,10861,"Pre-cooked vegetable fried rice, just heat and serve.",7,4.29,Sensitive,Finance,15cb6f55-8cfb-4b7b-85a6-7bd676c6119f,15cb6f55-8cfb-4b7b-85a6-7bd676c6119f,GlobalTech Solutions,15cb6f55-8cfb-4b7b-85a6-7bd676c6119f,7,75,58,Office Supplies
7f35b68c-0180-456f-a933-b5975192c1f1,76cb96d2-188c-4f26-8c70-fe3b1bc58ed3,10862,Made from biodegradable materials for eco-conscious yogis.,10,39.99,Confidential,Insurance,76cb96d2-188c-4f26-8c70-fe3b1bc58ed3,76cb96d2-188c-4f26-8c70-fe3b1bc58ed3,Starlight Components,76cb96d2-188c-4f26-8c70-fe3b1bc58ed3,10,73,82,Clothing and Apparel
ac146db8-5ecd-4d12-83f3-304294ca964f,647fbb1c-cffa-442f-b8fe-ed7ccec729cf,10863,Durable gloves with built-in claws for digging and planting.,6,24.99,Internal Use Only,Healthcare,647fbb1c-cffa-442f-b8fe-ed7ccec729cf,647fbb1c-cffa-442f-b8fe-ed7ccec729cf,Summit Automotive,647fbb1c-cffa-442f-b8fe-ed7ccec729cf,6,14,47,Computer Hardware
df072063-ec6e-4bbb-8ee1-80c56088c2df,54f72a1e-10f2-4af5-8f65-d93d847a8363,10864,"Delicious and fully cooked sliced ham, ready to eat.",11,5.49,Restricted,Telecommunications,54f72a1e-10f2-4af5-8f65-d93d847a8363,54f72a1e-10f2-4af5-8f65-d93d847a8363,Vertex Electronics,54f72a1e-10f2-4af5-8f65-d93d847a8363,11,83,90,Furniture and Furnishings
563e14b5-5b33-49f5-b6dd-afb096d4df53,0881e47f-685c-41e1-9879-23164d7e8b46,10865,"Creamy, dairy-free Alfredo sauce",13,4.99,Proprietary,Legal,0881e47f-685c-41e1-9879-23164d7e8b46,0881e47f-685c-41e1-9879-23164d7e8b46,NovaChem Labs,0881e47f-685c-41e1-9879-23164d7e8b46,13,67,100,Safety and Security Equipment
46f33872-30f2-47da-8924-427b9f73b5fa,a3f8f90f-9a72-4403-baef-d3043c3cdc18,10866,Smoky and sweet BBQ sauce for grilling and dipping.,6,2.79,Top Secret,Manufacturing,a3f8f90f-9a72-4403-baef-d3043c3cdc18,a3f8f90f-9a72-4403-baef-d3043c3cdc18,Ironclad Tools,a3f8f90f-9a72-4403-baef-d3043c3cdc18,6,9,46,Construction Materials
2d35a29e-1b69-494b-8978-6638b96fd17b,fe0f4422-19ff-4c77-874b-2792d51ca1d4,10867,Flexible molds perfect for baking cakes and pastries.,14,15.99,Unclassified,Government,fe0f4422-19ff-4c77-874b-2792d51ca1d4,fe0f4422-19ff-4c77-874b-2792d51ca1d4,BlueWave Medical,fe0f4422-19ff-4c77-874b-2792d51ca1d4,14,13,100,Automotive Parts
499c889e-1c10-442d-8991-1b860e67c847,e8d4ce7b-63ad-41ab-a0a2-c98012093803,10868,Adjustable tripod for smartphones and cameras.,10,29.99,For Official Use Only,Pharmaceuticals,e8d4ce7b-63ad-41ab-a0a2-c98012093803,e8d4ce7b-63ad-41ab-a0a2-c98012093803,Quantum Machinery,e8d4ce7b-63ad-41ab-a0a2-c98012093803,10,99,83,Sports and Recreational Equipment
9bc99931-a6cd-4ad0-9076-bac01bd8a05e,3256d6e4-b112-46d9-93f6-18798f71832e,10869,Set of resistance bands for versatile strength training workouts.,11,39.99,Public,Retail,3256d6e4-b112-46d9-93f6-18798f71832e,3256d6e4-b112-46d9-93f6-18798f71832e,Pioneer Manufacturing,3256d6e4-b112-46d9-93f6-18798f71832e,11,52,86,Laboratory Instruments
