school_id,school_key,school_name,address,city,state,zip,phone,alt_phone,fax,school_level,low_grade,high_grade,NCESSCHID,locationNumber
1079,a3d0c702-cc1f-4192-b16a-863549851d17,Qazvin University of Medical Sciences,561 Rainwood Avenue,San Francisco,California,94137,(415) 308-4610,(415) 308-4610,(415) 308-4610,Preschool,Grade 10,Fail,a3d0c702-cc1f-4192-b16a-863549851d17,a3d0c702-cc1f-4192-b16a-863549851d17
1086,06cb0aca-3bfa-44ca-8aa9-beb986fb2c3d,ICI University,468 Ridgeway Court,Van Nuys,California,91411,(323) 079-9568,(323) 079-9568,(323) 079-9568,Preschool,Transitional Kindergarten,Satisfactory,06cb0aca-3bfa-44ca-8aa9-beb986fb2c3d,06cb0aca-3bfa-44ca-8aa9-beb986fb2c3d
1100,1ff2fa7d-59cf-4695-8ecd-933a59c091f7,Universitas Ma Chung,13040 Jeff Anderson Way,Birmingham,Alabama,35295,(205) 573-9489,(205) 573-9489,(205) 573-9489,Preschool,Kindergarten,B,1ff2fa7d-59cf-4695-8ecd-933a59c091f7,1ff2fa7d-59cf-4695-8ecd-933a59c091f7
1108,99736bbf-0e75-4910-8c73-601722b365ad,Missouri Baptist College,1622 Hudson Lane,El Paso,Texas,88514,(915) 238-2930,(915) 238-2930,(915) 238-2930,Preschool,Primary,Incomplete,99736bbf-0e75-4910-8c73-601722b365ad,99736bbf-0e75-4910-8c73-601722b365ad
1112,a5a64e9e-6450-4f8b-8185-9a320a355725,Taibah University,9185 Neighborly Way,Shawnee Mission,Kansas,66210,(913) 039-4260,(913) 039-4260,(913) 039-4260,Preschool,Grade 5,A+,a5a64e9e-6450-4f8b-8185-9a320a355725,a5a64e9e-6450-4f8b-8185-9a320a355725
1121,1c1982cb-d589-446f-8253-069f8ad5e5a9,Aga Khan University,11615 Latta Court,Palo Alto,California,94302,(650) 815-5092,(650) 815-5092,(650) 815-5092,Preschool,Grade 11,A+,1c1982cb-d589-446f-8253-069f8ad5e5a9,1c1982cb-d589-446f-8253-069f8ad5e5a9
1131,0e367fe3-6563-4b3e-8af2-c5ad81bba08a,Dadabhoy Institute of Higher Education,87 Poole Terrace,Tacoma,Washington,98424,(206) 042-1413,(206) 042-1413,(206) 042-1413,Preschool,Transitional Kindergarten,A-,0e367fe3-6563-4b3e-8af2-c5ad81bba08a,0e367fe3-6563-4b3e-8af2-c5ad81bba08a
1142,9167c059-548b-4ad2-8bb0-0c812851b62e,East Kazakhstan State University,7941 Morgan Street,Aiken,South Carolina,29805,(803) 800-0740,(803) 800-0740,(803) 800-0740,Preschool,Grade 9,Fail,9167c059-548b-4ad2-8bb0-0c812851b62e,9167c059-548b-4ad2-8bb0-0c812851b62e
1157,951bde5a-6bf3-46c0-af45-45754975e6c7,Jewish University in Moscow,2346 Barcelona Drive,Carson City,Nevada,89706,(775) 638-0337,(775) 638-0337,(775) 638-0337,Preschool,Transitional Kindergarten,Credit,951bde5a-6bf3-46c0-af45-45754975e6c7,951bde5a-6bf3-46c0-af45-45754975e6c7
1163,c1e0b4b7-2770-45c2-9fe5-c88bbb13a615,SASTRA Deemed University,13921 Junction Place,Durham,North Carolina,27717,(919) 952-7494,(919) 952-7494,(919) 952-7494,Preschool,Grade 6,Satisfactory,c1e0b4b7-2770-45c2-9fe5-c88bbb13a615,c1e0b4b7-2770-45c2-9fe5-c88bbb13a615
1173,f1de2a16-89cc-48bd-8e28-31bdf07210d3,"City University of New York, City College",10680 Kranz Avenue,Houston,Texas,77010,(713) 800-8098,(713) 800-8098,(713) 800-8098,Preschool,Kindergarten,A,f1de2a16-89cc-48bd-8e28-31bdf07210d3,f1de2a16-89cc-48bd-8e28-31bdf07210d3
1186,466887fe-4a65-43ea-ba10-c2e534d0056f,West Pomeranian Business School in Szczecin,5081 Ashford Avenue,Los Angeles,California,90025,(818) 934-1865,(818) 934-1865,(818) 934-1865,Preschool,Kindergarten,Credit,466887fe-4a65-43ea-ba10-c2e534d0056f,466887fe-4a65-43ea-ba10-c2e534d0056f
1199,145382e4-9cec-48b6-82d6-954bf2a700c0,Ho Chi Minh City University of Architecture,9253 Radbourne Way,Kansas City,Kansas,66160,(913) 874-4506,(913) 874-4506,(913) 874-4506,Preschool,Grade 3,Pass,145382e4-9cec-48b6-82d6-954bf2a700c0,145382e4-9cec-48b6-82d6-954bf2a700c0
1202,e9d12a0e-368c-4e5c-822f-88868e2c7d06,National Pingtung Teachers College,9884 Morley Avenue,Montgomery,Alabama,36114,(334) 830-9264,(334) 830-9264,(334) 830-9264,Preschool,Grade 2,C-,e9d12a0e-368c-4e5c-822f-88868e2c7d06,e9d12a0e-368c-4e5c-822f-88868e2c7d06
1214,437efa63-1619-4c3f-910d-c03097a27da8,National Kaohsiung First University of Science and Technology,11661 Spurlock Way,Fort Lauderdale,Florida,33320,(754) 487-4847,(754) 487-4847,(754) 487-4847,Preschool,Grade 3,B,437efa63-1619-4c3f-910d-c03097a27da8,437efa63-1619-4c3f-910d-c03097a27da8
1226,0f65b331-f180-44f3-90a3-d884ac08bc8b,"Universidad de Puerto Rico, Mayaguez",9120 Deveaux Lane,Columbia,South Carolina,29215,(803) 030-7520,(803) 030-7520,(803) 030-7520,Preschool,Grade 10,B-,0f65b331-f180-44f3-90a3-d884ac08bc8b,0f65b331-f180-44f3-90a3-d884ac08bc8b
1233,8de98bdd-2e3c-4b2e-848d-865ad2f563f4,"Universidad de Puerto Rico, Carolina",1811 Turner Terrace,New Brunswick,New Jersey,08922,(732) 335-6864,(732) 335-6864,(732) 335-6864,Preschool,Grade 3,Incomplete,8de98bdd-2e3c-4b2e-848d-865ad2f563f4,8de98bdd-2e3c-4b2e-848d-865ad2f563f4
1246,cecd7324-e6e7-4413-804c-f9e21d9cb0ce,Groupe Sup de Co Amiens Picardie,11553 Townsend Terrace,Charleston,South Carolina,29411,(843) 875-5728,(843) 875-5728,(843) 875-5728,Preschool,Infant,D,cecd7324-e6e7-4413-804c-f9e21d9cb0ce,cecd7324-e6e7-4413-804c-f9e21d9cb0ce
1258,2697c5fe-5c77-49ac-ab83-5067def87e67,Zhezkazgan Baikonurov University,832 Cypress Point,Kansas City,Missouri,64136,(816) 064-1094,(816) 064-1094,(816) 064-1094,Preschool,Grade 10,D-,2697c5fe-5c77-49ac-ab83-5067def87e67,2697c5fe-5c77-49ac-ab83-5067def87e67
1265,23a2b89a-9cf6-4965-9152-59d24a2fc111,Mid-America Nazarene University,2054 Evans Prairie Trail,Spokane,Washington,99252,(509) 052-4534,(509) 052-4534,(509) 052-4534,Preschool,Pre-Kindergarten,Satisfactory,23a2b89a-9cf6-4965-9152-59d24a2fc111,23a2b89a-9cf6-4965-9152-59d24a2fc111
1279,63d41f8d-c800-4fee-9b98-11fc18558cd3,Trinity Bible College,5174 Anchor Avenue,Pittsburgh,Pennsylvania,15286,(412) 821-1114,(412) 821-1114,(412) 821-1114,Preschool,Nursery,A-,63d41f8d-c800-4fee-9b98-11fc18558cd3,63d41f8d-c800-4fee-9b98-11fc18558cd3
1290,9c950f50-3d24-46cf-a5e4-3e708a677adc,University of Sulaimania (Kurdistan Region),10089 Yeamans Place,White Plains,New York,10606,(914) 968-8340,(914) 968-8340,(914) 968-8340,Preschool,Grade 9,Satisfactory,9c950f50-3d24-46cf-a5e4-3e708a677adc,9c950f50-3d24-46cf-a5e4-3e708a677adc
1295,37eb6e6b-b9e3-4770-be13-4579beeb3edb,National Pirogov Memorial Medical University,13896 Fiddlewood Place,Stockton,California,95298,(209) 783-7153,(209) 783-7153,(209) 783-7153,Preschool,Grade 6,B,37eb6e6b-b9e3-4770-be13-4579beeb3edb,37eb6e6b-b9e3-4770-be13-4579beeb3edb
1308,fe23ac37-eb11-4da0-bfdb-f67e6f246027,Universidad de Ciencias y Artes de Chiapas,7267 Bernardo Blvd.,Boca Raton,Florida,33432,(561) 602-6430,(561) 602-6430,(561) 602-6430,Preschool,Grade 8,Unsatisfactory,fe23ac37-eb11-4da0-bfdb-f67e6f246027,fe23ac37-eb11-4da0-bfdb-f67e6f246027
1316,e2c97e79-b842-48a3-9013-00b3ef210f59,Amoud University,11645 Ventura Drive,Baltimore,Maryland,21290,(410) 672-4706,(410) 672-4706,(410) 672-4706,Preschool,Grade 1,B-,e2c97e79-b842-48a3-9013-00b3ef210f59,e2c97e79-b842-48a3-9013-00b3ef210f59
1326,4df1b9c4-9e86-4115-8ff9-ad132a5091be,University of Zadar,6100 Quartz Avenue,Naperville,Illinois,60567,(630) 960-8201,(630) 960-8201,(630) 960-8201,Preschool,Grade 1,B+,4df1b9c4-9e86-4115-8ff9-ad132a5091be,4df1b9c4-9e86-4115-8ff9-ad132a5091be
1332,03ea5f10-2154-4177-99eb-5511b7ca82ec,Dongduk Women's University,1317 Luray Lane,New York City,New York,10249,(212) 138-1706,(212) 138-1706,(212) 138-1706,Preschool,Early Childhood,A+,03ea5f10-2154-4177-99eb-5511b7ca82ec,03ea5f10-2154-4177-99eb-5511b7ca82ec
1346,6681355d-a336-4c35-af03-c211c086a79b,Osaka Gakuin University,14708 Waldo Terrace,Huntington,West Virginia,25705,(304) 088-5810,(304) 088-5810,(304) 088-5810,Preschool,Grade 2,A+,6681355d-a336-4c35-af03-c211c086a79b,6681355d-a336-4c35-af03-c211c086a79b
1352,bbb3eb36-9234-44b3-96b3-f1fc98699238,Oita University of Nursing and Health Sciences,9651 La Paloma Place,Peoria,Illinois,61656,(309) 636-6770,(309) 636-6770,(309) 636-6770,Preschool,Grade 11,Fail,bbb3eb36-9234-44b3-96b3-f1fc98699238,bbb3eb36-9234-44b3-96b3-f1fc98699238
1370,f3ae2255-824b-4cc8-810d-ad0b79a4b40f,"Rutgers, The State University of New Jersey",12893 Cynthia Street,Fairfax,Virginia,22036,(571) 136-6656,(571) 136-6656,(571) 136-6656,Preschool,Kindergarten,Credit,f3ae2255-824b-4cc8-810d-ad0b79a4b40f,f3ae2255-824b-4cc8-810d-ad0b79a4b40f
1374,a6bc482c-4d82-4605-96da-1f7bc6e82a4a,University of Zambia,12776 Peyton Court,Salt Lake City,Utah,84189,(801) 694-8247,(801) 694-8247,(801) 694-8247,Preschool,Junior Kindergarten,A,a6bc482c-4d82-4605-96da-1f7bc6e82a4a,a6bc482c-4d82-4605-96da-1f7bc6e82a4a
1386,fc68f6fb-37d7-4dbe-a229-290bf5e98e8b,Instituto Superior de Ciênicas e Tecnologia de Moçambique,13482 Kurt Place,Dallas,Texas,75226,(972) 146-2304,(972) 146-2304,(972) 146-2304,Preschool,Grade 6,Incomplete,fc68f6fb-37d7-4dbe-a229-290bf5e98e8b,fc68f6fb-37d7-4dbe-a229-290bf5e98e8b
1397,05887daf-cd50-404b-8981-0bfd1f1d1154,Jawaharlal Nehru Technological University,13239 Georgetown Avenue,Saint Louis,Missouri,63116,(314) 537-8632,(314) 537-8632,(314) 537-8632,Preschool,Primary,Unsatisfactory,05887daf-cd50-404b-8981-0bfd1f1d1154,05887daf-cd50-404b-8981-0bfd1f1d1154
1409,881e2f32-98c3-44f3-9d27-3abad16de840,Ecole Nationale du Génie de l'Eau et de l'Environnement de Strasbourg,9852 Presa Place,Oklahoma City,Oklahoma,73152,(405) 533-0531,(405) 533-0531,(405) 533-0531,Preschool,Grade 2,Satisfactory,881e2f32-98c3-44f3-9d27-3abad16de840,881e2f32-98c3-44f3-9d27-3abad16de840
1417,76687082-ec82-493b-a62a-3a34851bfb76,Hiroshima City University,6361 Santa Rosa Court,Columbia,South Carolina,29225,(803) 953-9635,(803) 953-9635,(803) 953-9635,Preschool,Grade 3,C-,76687082-ec82-493b-a62a-3a34851bfb76,76687082-ec82-493b-a62a-3a34851bfb76
1427,943db39d-ffb4-4425-b0f2-4bd01e8c1da5,Alice Lloyd College,5652 Dees Drive,Prescott,Arizona,86305,(520) 645-8706,(520) 645-8706,(520) 645-8706,Preschool,Pre-Kindergarten,Unsatisfactory,943db39d-ffb4-4425-b0f2-4bd01e8c1da5,943db39d-ffb4-4425-b0f2-4bd01e8c1da5
1440,36b5dbc3-af81-4a9c-9ab2-91d440cab797,Universidad Tecnologica de la Mixteca,14377 Bunker Lane,Roanoke,Virginia,24029,(540) 111-9949,(540) 111-9949,(540) 111-9949,Preschool,Grade 9,Withdrawn,36b5dbc3-af81-4a9c-9ab2-91d440cab797,36b5dbc3-af81-4a9c-9ab2-91d440cab797
1449,6306b235-8721-43f0-97b6-658190964b6a,Universidad Técnica de Machala,4011 Horton Terrace,Austin,Texas,78778,(512) 326-3963,(512) 326-3963,(512) 326-3963,Preschool,Primary,Satisfactory,6306b235-8721-43f0-97b6-658190964b6a,6306b235-8721-43f0-97b6-658190964b6a
1458,be9daebc-13f1-4018-9077-90909496eb37,Universidad Privada Abierta Latinoamericana,9360 Belle Grove Drive,Birmingham,Alabama,35279,(205) 444-6572,(205) 444-6572,(205) 444-6572,Preschool,Nursery,Fail,be9daebc-13f1-4018-9077-90909496eb37,be9daebc-13f1-4018-9077-90909496eb37
1464,15c81b2a-255f-4585-945d-7d94017a660c,Technological University (Lashio),14631 Emiline Terrace,Las Vegas,Nevada,89160,(702) 608-3071,(702) 608-3071,(702) 608-3071,Preschool,Grade 1,Unsatisfactory,15c81b2a-255f-4585-945d-7d94017a660c,15c81b2a-255f-4585-945d-7d94017a660c
1480,cc98ff2d-7b4d-4174-b6a8-4691abb959c3,Sohag University,9178 Harlow Lane,Long Beach,California,90805,(310) 410-4414,(310) 410-4414,(310) 410-4414,Preschool,Grade 6,Unsatisfactory,cc98ff2d-7b4d-4174-b6a8-4691abb959c3,cc98ff2d-7b4d-4174-b6a8-4691abb959c3
1481,7d1e9c14-2b5e-418a-b84a-6fee1fdec854,Universidad Autónoma Juan Misael Saracho,5156 Victory Drive,West Palm Beach,Florida,33411,(561) 909-8594,(561) 909-8594,(561) 909-8594,Preschool,Grade 4,A+,7d1e9c14-2b5e-418a-b84a-6fee1fdec854,7d1e9c14-2b5e-418a-b84a-6fee1fdec854
1499,fbdfdfe8-a966-4b95-9d06-b7fc7395addc,Instituto Politécnico de Castelo Branco,3135 Ventura Drive,Lansing,Michigan,48956,(517) 032-6504,(517) 032-6504,(517) 032-6504,Preschool,Grade 3,A,fbdfdfe8-a966-4b95-9d06-b7fc7395addc,fbdfdfe8-a966-4b95-9d06-b7fc7395addc
1510,c1fedef0-0635-4822-b44d-37bbe20e8409,Guru Nanak Dev University,1834 Canova Draney Loop,Washington,District of Columbia,20073,(202) 967-6158,(202) 967-6158,(202) 967-6158,Preschool,Grade 7,Unsatisfactory,c1fedef0-0635-4822-b44d-37bbe20e8409,c1fedef0-0635-4822-b44d-37bbe20e8409
1519,b736c0ce-e991-4a6b-828c-53a4491d108f,University of Zimbabwe,13750 Castlehill Drive,Fort Wayne,Indiana,46862,(260) 211-8158,(260) 211-8158,(260) 211-8158,Preschool,Grade 3,Unsatisfactory,b736c0ce-e991-4a6b-828c-53a4491d108f,b736c0ce-e991-4a6b-828c-53a4491d108f
1529,d4abdf78-84dd-496d-ae98-0ca2c0991949,Brussels School of International Studies,13772 Atwood Way,Glendale,California,91210,(818) 132-1046,(818) 132-1046,(818) 132-1046,Preschool,Primary,B+,d4abdf78-84dd-496d-ae98-0ca2c0991949,d4abdf78-84dd-496d-ae98-0ca2c0991949
1532,6de2dffe-b775-4226-87db-d0582c356fbf,Fachhochschule Nordhausen,12891 Southern Trace,Austin,Texas,78759,(512) 198-2351,(512) 198-2351,(512) 198-2351,Preschool,Early Childhood,Pass,6de2dffe-b775-4226-87db-d0582c356fbf,6de2dffe-b775-4226-87db-d0582c356fbf
1548,3934891b-8cbc-41e7-a4c8-4ff5d45c0515,Mercyhurst College,10950 Belknap Avenue,New Orleans,Louisiana,70124,(985) 165-2588,(985) 165-2588,(985) 165-2588,Preschool,Pre-Kindergarten,Incomplete,3934891b-8cbc-41e7-a4c8-4ff5d45c0515,3934891b-8cbc-41e7-a4c8-4ff5d45c0515
1554,66ebd5f8-6007-41dd-b29d-5fe869dc327d,Majan University College,11577 El Esparza Lane,Tyler,Texas,75710,(903) 809-3748,(903) 809-3748,(903) 809-3748,Preschool,Primary,C,66ebd5f8-6007-41dd-b29d-5fe869dc327d,66ebd5f8-6007-41dd-b29d-5fe869dc327d
1563,6bf69673-c8f6-4bb2-aa82-5cc400e82dd4,Fachhochschule Frankfurt am Main,1474 Balmoral Lane,Houston,Texas,77250,(713) 116-6860,(713) 116-6860,(713) 116-6860,Preschool,Grade 2,Credit,6bf69673-c8f6-4bb2-aa82-5cc400e82dd4,6bf69673-c8f6-4bb2-aa82-5cc400e82dd4
1571,226600af-36d7-4ba6-aced-f86eda27ac6d,Wadi International University,374 Wheeling Way,Memphis,Tennessee,38168,(901) 262-4876,(901) 262-4876,(901) 262-4876,Preschool,Grade 1,F,226600af-36d7-4ba6-aced-f86eda27ac6d,226600af-36d7-4ba6-aced-f86eda27ac6d
1589,5589381c-d4e7-4587-9126-63a574e43fb7,Universidad Pedagógica Veracruzana,13784 Lone Palm Avenue,Lexington,Kentucky,40596,(859) 876-4999,(859) 876-4999,(859) 876-4999,Preschool,Grade 12,F,5589381c-d4e7-4587-9126-63a574e43fb7,5589381c-d4e7-4587-9126-63a574e43fb7
1597,662be8f7-cf2f-4a46-82c3-a1bfefde5a46,"Katholische Fachhochschule Freiburg, Hochschule für Sozialwesen, Religionspädagogik und Pflege",6411 Rugby Way,Gilbert,Arizona,85297,(602) 585-1190,(602) 585-1190,(602) 585-1190,Preschool,Grade 10,D,662be8f7-cf2f-4a46-82c3-a1bfefde5a46,662be8f7-cf2f-4a46-82c3-a1bfefde5a46
1604,ac004fe8-ffb6-4a1d-b2f0-4c01006c7878,Polytechnic University,542 Touchstone Terrace,Clearwater,Florida,33758,(813) 434-7251,(813) 434-7251,(813) 434-7251,Preschool,Nursery,B-,ac004fe8-ffb6-4a1d-b2f0-4c01006c7878,ac004fe8-ffb6-4a1d-b2f0-4c01006c7878
1616,a8b38d22-0c4a-4530-b080-8ece112b3ca4,Alhamd Islamic University,14129 Kranz Avenue,Madison,Wisconsin,53785,(608) 164-2874,(608) 164-2874,(608) 164-2874,Preschool,Infant,Unsatisfactory,a8b38d22-0c4a-4530-b080-8ece112b3ca4,a8b38d22-0c4a-4530-b080-8ece112b3ca4
1625,bf1f3020-598d-486d-880b-ae4b752ed24e,Tartu Health Care College,411 Barret Lane,Greensboro,North Carolina,27415,(336) 516-9805,(336) 516-9805,(336) 516-9805,Preschool,Grade 2,A,bf1f3020-598d-486d-880b-ae4b752ed24e,bf1f3020-598d-486d-880b-ae4b752ed24e
1632,9564d081-88d0-4719-845b-8acb322ed225,Polytechnic University of Tirane,6058 Willie Way,Riverside,California,92519,(951) 972-9627,(951) 972-9627,(951) 972-9627,Preschool,Grade 7,Satisfactory,9564d081-88d0-4719-845b-8acb322ed225,9564d081-88d0-4719-845b-8acb322ed225
1641,43eaeada-f062-4107-93f9-3fceeb575fb7,Acdemic Center for Law and Business,6640 Reynolds Road,New Orleans,Louisiana,70160,(504) 944-1461,(504) 944-1461,(504) 944-1461,Preschool,Grade 6,B+,43eaeada-f062-4107-93f9-3fceeb575fb7,43eaeada-f062-4107-93f9-3fceeb575fb7
1655,9a8bab9b-5ac0-427c-902e-cd5bceed7eee,Centro Universitário de João Pessoa,9688 Montclair Lane,Austin,Texas,78726,(512) 176-5684,(512) 176-5684,(512) 176-5684,Preschool,Grade 5,Incomplete,9a8bab9b-5ac0-427c-902e-cd5bceed7eee,9a8bab9b-5ac0-427c-902e-cd5bceed7eee
1668,352de9ff-a0dc-424d-9c54-49ec64663c0d,Universidad Americana,12417 Society Hill Circle,New Haven,Connecticut,06533,(203) 055-7007,(203) 055-7007,(203) 055-7007,Preschool,Grade 6,A,352de9ff-a0dc-424d-9c54-49ec64663c0d,352de9ff-a0dc-424d-9c54-49ec64663c0d
1674,cb33ed65-2039-4461-8b12-f5f6cb53b258,Ecole Nationale Supérieure de Physique de Strasbourg,11288 Cortez Court,Fargo,North Dakota,58106,(701) 265-7642,(701) 265-7642,(701) 265-7642,Preschool,Infant,F,cb33ed65-2039-4461-8b12-f5f6cb53b258,cb33ed65-2039-4461-8b12-f5f6cb53b258
1685,2bc059b1-ba42-48d9-a0b5-9e16906b324a,University of Western Sydney,14023 Santa Fe Street,Columbus,Ohio,43210,(614) 060-3299,(614) 060-3299,(614) 060-3299,Preschool,Grade 7,Withdrawn,2bc059b1-ba42-48d9-a0b5-9e16906b324a,2bc059b1-ba42-48d9-a0b5-9e16906b324a
1691,d61fc707-008a-4025-92b7-17a3f6708ad3,Art Institute of Charlotte,3329 Madison Lane,Bradenton,Florida,34210,(941) 290-3710,(941) 290-3710,(941) 290-3710,Preschool,Kindergarten,Pass,d61fc707-008a-4025-92b7-17a3f6708ad3,d61fc707-008a-4025-92b7-17a3f6708ad3
1703,6a55849f-d99d-4a6b-a2ef-29a69e252156,Eastern Asia University,8919 Wildwood Court,Las Vegas,Nevada,89110,(702) 708-4137,(702) 708-4137,(702) 708-4137,Preschool,Pre-Kindergarten,F,6a55849f-d99d-4a6b-a2ef-29a69e252156,6a55849f-d99d-4a6b-a2ef-29a69e252156
1715,a96fe9e6-2826-4306-8dad-06a2dc86aa22,The Achievers University,2453 Easley Way,Lubbock,Texas,79405,(806) 328-5359,(806) 328-5359,(806) 328-5359,Preschool,Grade 11,B,a96fe9e6-2826-4306-8dad-06a2dc86aa22,a96fe9e6-2826-4306-8dad-06a2dc86aa22
1722,c34eeee0-43b8-4dfb-b1b8-dff6b6d30250,Calumet College of St. Joseph,7090 Koonce Court,Saint Louis,Missouri,63110,(314) 262-1143,(314) 262-1143,(314) 262-1143,Preschool,Grade 9,A-,c34eeee0-43b8-4dfb-b1b8-dff6b6d30250,c34eeee0-43b8-4dfb-b1b8-dff6b6d30250
1737,0a6d2271-4fe0-4e7b-9897-ecb715c229ff,Staatliche Hochschule für Musik,7521 Wesley Street,Tampa,Florida,33694,(813) 264-9264,(813) 264-9264,(813) 264-9264,Preschool,Transitional Kindergarten,C+,0a6d2271-4fe0-4e7b-9897-ecb715c229ff,0a6d2271-4fe0-4e7b-9897-ecb715c229ff
1744,59519896-4870-4153-a00e-e17924f2506a,Kyoto Bunkyo University,12510 Pierlussi Path,Cleveland,Ohio,44185,(216) 475-2113,(216) 475-2113,(216) 475-2113,Preschool,Grade 7,B,59519896-4870-4153-a00e-e17924f2506a,59519896-4870-4153-a00e-e17924f2506a
1759,0c44f3a1-94aa-4934-9ab7-f251f4d51ca2,Kyushu University,6069 Frazier Way,Amarillo,Texas,79105,(806) 091-5580,(806) 091-5580,(806) 091-5580,Preschool,Grade 10,C+,0c44f3a1-94aa-4934-9ab7-f251f4d51ca2,0c44f3a1-94aa-4934-9ab7-f251f4d51ca2
1764,1e443da4-da48-4de0-a6b2-4ba0652abb76,Universidad Nacional Santiago Antúnez de Mayolo,11191 Persimmon Loop,Mobile,Alabama,36641,(251) 522-0031,(251) 522-0031,(251) 522-0031,Preschool,Grade 4,A,1e443da4-da48-4de0-a6b2-4ba0652abb76,1e443da4-da48-4de0-a6b2-4ba0652abb76
1775,ab80cc9c-8c0d-493f-92db-8223d60e0e6a,Scott Christian University,5523 Dill Lane,Columbia,Missouri,65218,(573) 955-6410,(573) 955-6410,(573) 955-6410,Preschool,Grade 8,A+,ab80cc9c-8c0d-493f-92db-8223d60e0e6a,ab80cc9c-8c0d-493f-92db-8223d60e0e6a
1782,caabddc6-a012-4d46-88b6-cf59bc3eb9fc,St. Petersburg State Mountain Institut,5716 Touchstone Terrace,Sacramento,California,94257,(916) 224-0895,(916) 224-0895,(916) 224-0895,Preschool,Grade 12,B-,caabddc6-a012-4d46-88b6-cf59bc3eb9fc,caabddc6-a012-4d46-88b6-cf59bc3eb9fc
1798,d4d504ae-768b-459b-9408-3aa1a4625189,Marian College of Fond Du Lac,13815 Lape Lane,Alexandria,Louisiana,71307,(318) 932-3001,(318) 932-3001,(318) 932-3001,Preschool,Grade 8,No Credit,d4d504ae-768b-459b-9408-3aa1a4625189,d4d504ae-768b-459b-9408-3aa1a4625189
1803,813578ee-a1fb-41ac-8725-fce74e5038c2,Northeast University at Qinhuangdao Campus,892 Sherwood Street,Detroit,Michigan,48267,(313) 165-1910,(313) 165-1910,(313) 165-1910,Preschool,Grade 8,Fail,813578ee-a1fb-41ac-8725-fce74e5038c2,813578ee-a1fb-41ac-8725-fce74e5038c2
1812,f5ddfa0e-4205-4a2a-b5ae-568c68232e39,Tabari Institute of Higher Education,1460 Geddes Terrace,Baton Rouge,Louisiana,70820,(225) 808-7767,(225) 808-7767,(225) 808-7767,Preschool,Grade 2,Fail,f5ddfa0e-4205-4a2a-b5ae-568c68232e39,f5ddfa0e-4205-4a2a-b5ae-568c68232e39
1825,0af90183-e18c-42a8-8c49-d4533fbc1752,Water Resources University,12547 Dunster Court,Springfield,Ohio,45505,(937) 217-1159,(937) 217-1159,(937) 217-1159,Preschool,Grade 8,D+,0af90183-e18c-42a8-8c49-d4533fbc1752,0af90183-e18c-42a8-8c49-d4533fbc1752
1838,139c3e85-56cf-4ca5-98eb-30a0f3fb5521,International Medical University,7364 Lock Street,Mobile,Alabama,36628,(251) 483-1727,(251) 483-1727,(251) 483-1727,Preschool,Grade 12,C,139c3e85-56cf-4ca5-98eb-30a0f3fb5521,139c3e85-56cf-4ca5-98eb-30a0f3fb5521
1849,ae3b18fe-adc1-4f98-a3a8-efffab2131bb,Universitas Sebelas Maret,10659 Florahome Street,Sacramento,California,94297,(916) 225-8259,(916) 225-8259,(916) 225-8259,Preschool,Grade 11,A-,ae3b18fe-adc1-4f98-a3a8-efffab2131bb,ae3b18fe-adc1-4f98-a3a8-efffab2131bb
1855,4da46fa3-afeb-4963-9468-0566748ef752,Oberlin College,2008 Brookdale Court,Milwaukee,Wisconsin,53215,(414) 656-0152,(414) 656-0152,(414) 656-0152,Preschool,Grade 6,Fail,4da46fa3-afeb-4963-9468-0566748ef752,4da46fa3-afeb-4963-9468-0566748ef752
1864,a4d0e3db-30bb-45ce-bf38-d419fb385d64,University of Szeged,10025 Plantation Drive,Charleston,West Virginia,25305,(304) 978-2709,(304) 978-2709,(304) 978-2709,Preschool,Junior Kindergarten,Unsatisfactory,a4d0e3db-30bb-45ce-bf38-d419fb385d64,a4d0e3db-30bb-45ce-bf38-d419fb385d64
1879,637ec1f5-7592-45d7-a11b-622740fe088c,University of Texas at Dallas,2998 Southfield Drive,Florence,South Carolina,29505,(843) 528-6072,(843) 528-6072,(843) 528-6072,Preschool,Grade 12,D,637ec1f5-7592-45d7-a11b-622740fe088c,637ec1f5-7592-45d7-a11b-622740fe088c
1887,9f046834-4a1b-48dc-938b-df31b351e5a1,St. Petersburg State Conservatory,5572 Clarendon Court,Terre Haute,Indiana,47805,(812) 121-5005,(812) 121-5005,(812) 121-5005,Preschool,Grade 4,B+,9f046834-4a1b-48dc-938b-df31b351e5a1,9f046834-4a1b-48dc-938b-df31b351e5a1
1891,b91cd55a-d0eb-4657-94c0-fb1fa212ea1e,Karelian State Pedagogical University,10084 Arlington Loop,Birmingham,Alabama,35205,(205) 347-6538,(205) 347-6538,(205) 347-6538,Preschool,Grade 10,Incomplete,b91cd55a-d0eb-4657-94c0-fb1fa212ea1e,b91cd55a-d0eb-4657-94c0-fb1fa212ea1e
1905,1e21e82f-d82d-4f0e-8ecd-9e8b4969837b,Jiwaji University,11411 Sapelo Court,Worcester,Massachusetts,01605,(508) 974-7693,(508) 974-7693,(508) 974-7693,Preschool,Pre-Kindergarten,C+,1e21e82f-d82d-4f0e-8ecd-9e8b4969837b,1e21e82f-d82d-4f0e-8ecd-9e8b4969837b
