activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
31ccb469-4d8b-4a0d-9a85-0916079d0eb9,05212025-bfd0-4ed7-845c-f16fe19d7628,11115,Indoor gardening kit with herbs and pots.,14,24.99,Restricted,Manufacturing,05212025-bfd0-4ed7-845c-f16fe19d7628,05212025-bfd0-4ed7-845c-f16fe19d7628,The Descartes Systems Group Inc.,05212025-bfd0-4ed7-845c-f16fe19d7628,11115,126,100,Medical Devices
e3dfdc11-072d-4e15-9076-42a31dbeb9a4,bd1052b6-0b52-4f3f-829e-d4b86cb37208,11116,"Light and crispy chips made from quinoa, ideal for dipping.",16,3.99,Public,Real Estate,bd1052b6-0b52-4f3f-829e-d4b86cb37208,bd1052b6-0b52-4f3f-829e-d4b86cb37208,Rosehill Resources Inc.,bd1052b6-0b52-4f3f-829e-d4b86cb37208,11116,64,100,Personal Protective Equipment
9f16779d-e0de-4a57-8e0b-4b0b472b9aa1,d296406d-816b-4baa-b40d-8cbb651df902,11117,Lightweight and moisture-wicking racerback tank for workouts.,12,24.99,Top Secret,Hospitality,d296406d-816b-4baa-b40d-8cbb651df902,d296406d-816b-4baa-b40d-8cbb651df902,"Sigma Labs, Inc.",d296406d-816b-4baa-b40d-8cbb651df902,11117,109,94,Furniture and Furnishings
51b71447-8021-4f34-80d3-3f630727b20d,8f6ce3f9-b541-4f2b-a9eb-e27292825107,11118,Compact ice maker for creating ice at home or in offices.,9,199.99,Highly Confidential,Legal,8f6ce3f9-b541-4f2b-a9eb-e27292825107,8f6ce3f9-b541-4f2b-a9eb-e27292825107,Global Indemnity Limited,8f6ce3f9-b541-4f2b-a9eb-e27292825107,11118,119,70,Electrical Components
77b5143b-556e-4c1a-9518-21b449dbf6a0,708ac90e-a491-4086-b03f-1ca83ec8e793,11119,"Creamy risotto made with mushrooms and herbs, perfect as a side dish or main course.",13,5.49,Unclassified,Energy,708ac90e-a491-4086-b03f-1ca83ec8e793,708ac90e-a491-4086-b03f-1ca83ec8e793,"Nuveen Municipal Income Fund, Inc.",708ac90e-a491-4086-b03f-1ca83ec8e793,11119,69,100,Food and Beverage Services
c2adb33c-38b4-40bd-a4da-be2b50fec088,c0b4bff5-fbe3-4f35-8722-dfd024e2edb0,11120,"Soft and pillowy gnocchi made from cauliflower, perfect with sauce.",14,3.59,Internal Use Only,Automotive,c0b4bff5-fbe3-4f35-8722-dfd024e2edb0,c0b4bff5-fbe3-4f35-8722-dfd024e2edb0,Bank of America Corporation,c0b4bff5-fbe3-4f35-8722-dfd024e2edb0,11120,48,100,Clothing and Apparel
47b3deb4-895f-4177-ab53-2f8ab6ec0f5e,691cbe31-f8d0-4240-ae6d-e7c1089afd90,11121,Abstract canvas print to enhance home decor.,12,45,Proprietary,Education,691cbe31-f8d0-4240-ae6d-e7c1089afd90,691cbe31-f8d0-4240-ae6d-e7c1089afd90,PennantPark Investment Corporation,691cbe31-f8d0-4240-ae6d-e7c1089afd90,11121,45,93,Software Licenses
95f2bbb5-9b37-476b-95de-fa4b5402d947,e8e76bf6-3972-4e77-a016-657d03b7408b,11122,Multi-level cat tree for play and scratching.,12,79.99,Sensitive,Agriculture,e8e76bf6-3972-4e77-a016-657d03b7408b,e8e76bf6-3972-4e77-a016-657d03b7408b,The Goodyear Tire & Rubber Company,e8e76bf6-3972-4e77-a016-657d03b7408b,11122,110,98,Printing Services
802cb019-f2d6-42cf-81f7-8d60d65234f7,630b8610-4743-468b-a61e-7fb7f8aaa000,11123,Gluten-free biscuits made with almond flour.,9,6.49,Confidential,Retail,630b8610-4743-468b-a61e-7fb7f8aaa000,630b8610-4743-468b-a61e-7fb7f8aaa000,"ImmunoGen, Inc.",630b8610-4743-468b-a61e-7fb7f8aaa000,11123,99,74,Laboratory Equipment
909cad74-94e2-47ab-b1b8-5b97ba6a5d19,2dceeade-1a26-4e60-876e-7bd7729086dc,11124,Single-serve coffee maker with a built-in grinder.,16,89.99,Restricted,Telecommunications,2dceeade-1a26-4e60-876e-7bd7729086dc,2dceeade-1a26-4e60-876e-7bd7729086dc,Dreyfus High Yield Strategies Fund,2dceeade-1a26-4e60-876e-7bd7729086dc,11124,98,100,Telecommunications Equipment
f02e7e7b-232e-4570-8a16-af4cf5cbc300,603ef3e9-5adb-47f0-8576-76bacad819e1,11125,Sweet and tangy mango chutney for a flavorful dip.,7,3.99,Public,Technology,603ef3e9-5adb-47f0-8576-76bacad819e1,603ef3e9-5adb-47f0-8576-76bacad819e1,Wells Fargo & Company,603ef3e9-5adb-47f0-8576-76bacad819e1,11125,6,60,Construction Materials
c0645138-5142-47f1-9374-5e2de44af481,f15c2c22-918a-4481-a957-5684a9b34e0c,11126,"A sweet and spicy sauce, great for dipping or cooking.",9,2.99,Highly Confidential,Aerospace,f15c2c22-918a-4481-a957-5684a9b34e0c,f15c2c22-918a-4481-a957-5684a9b34e0c,Public Storage,f15c2c22-918a-4481-a957-5684a9b34e0c,11126,46,71,Financial Services
87535423-d53c-48a4-b6ec-c2cd15327f18,7ae30ca7-f338-4dd2-b9dd-f08e8d1fb071,11127,"Creamy cheese with a spicy kick, perfect for sandwiches.",10,3.49,Top Secret,Energy,7ae30ca7-f338-4dd2-b9dd-f08e8d1fb071,7ae30ca7-f338-4dd2-b9dd-f08e8d1fb071,"Financial Institutions, Inc.",7ae30ca7-f338-4dd2-b9dd-f08e8d1fb071,11127,116,77,Food and Beverage Services
37231023-5f3d-4375-94c8-21c000263827,72bf2ac9-2389-48fa-bbe3-27123b53bbe7,11128,Interactive kitchen set for imaginative play.,12,129.99,Unclassified,Real Estate,72bf2ac9-2389-48fa-bbe3-27123b53bbe7,72bf2ac9-2389-48fa-bbe3-27123b53bbe7,First Trust Multi Cap Growth AlphaDEX Fund,72bf2ac9-2389-48fa-bbe3-27123b53bbe7,11128,13,92,Personal Protective Equipment
067c5499-46ff-48b9-8e93-111af0882a9e,94608cf7-799b-4a6f-afcc-ca27cf5d3432,11129,Essential ingredient for baking and cooking.,10,0.99,For Official Use Only,Finance,94608cf7-799b-4a6f-afcc-ca27cf5d3432,94608cf7-799b-4a6f-afcc-ca27cf5d3432,RenaissanceRe Holdings Ltd.,94608cf7-799b-4a6f-afcc-ca27cf5d3432,11129,86,83,Computer Hardware
9486f2f9-f42b-4efd-8a0b-6d333d0bae1c,60051a9a-ce83-4dc0-9771-a8084a9e54ef,11130,Fresh organic blueberries perfect for snacking or baking.,8,5.49,Internal Use Only,Hospitality,60051a9a-ce83-4dc0-9771-a8084a9e54ef,60051a9a-ce83-4dc0-9771-a8084a9e54ef,LendingClub Corporation,60051a9a-ce83-4dc0-9771-a8084a9e54ef,11130,122,64,Furniture and Furnishings
dca41db1-f880-4fcb-b8bc-c439aedddef9,1a65b81a-8d50-44a9-9fbc-2f5bbf5f1d2e,11131,Cozy beanie hat to keep your head warm in the cold.,8,14.99,Public,Construction,1a65b81a-8d50-44a9-9fbc-2f5bbf5f1d2e,1a65b81a-8d50-44a9-9fbc-2f5bbf5f1d2e,"Penske Automotive Group, Inc.",1a65b81a-8d50-44a9-9fbc-2f5bbf5f1d2e,11131,89,63,Travel Services
d321731b-a55a-4b49-a501-475441808b6c,79c1d0e3-5606-401d-8c67-18fccfdf3071,11132,"Ready-to-eat chia seed pudding made with coconut milk, perfect for breakfast or dessert.",11,2.99,Confidential,Healthcare,79c1d0e3-5606-401d-8c67-18fccfdf3071,79c1d0e3-5606-401d-8c67-18fccfdf3071,ORBCOMM Inc.,79c1d0e3-5606-401d-8c67-18fccfdf3071,11132,31,89,Office Supplies
be28f5c1-ec1d-481b-bce8-b2528694d627,5418af4b-e10a-4206-8147-e913a2e7b5f5,11133,DIY LED strip lights with remote control.,11,29.99,Internal Use Only,Environmental Services,5418af4b-e10a-4206-8147-e913a2e7b5f5,5418af4b-e10a-4206-8147-e913a2e7b5f5,PowerShares FTSE International Low Beta Equal Weig,5418af4b-e10a-4206-8147-e913a2e7b5f5,11133,12,88,Consulting Services
37ca4d46-c442-4895-a338-4ef84f688bdb,2876f2af-bc96-402f-8381-900e37a1c312,11134,Fun decorations for Halloween to set a spooky atmosphere.,14,29.99,Top Secret,Legal,2876f2af-bc96-402f-8381-900e37a1c312,2876f2af-bc96-402f-8381-900e37a1c312,Getty Realty Corporation,2876f2af-bc96-402f-8381-900e37a1c312,11134,50,100,Electrical Components
0c7fe7af-0a67-4c14-a203-2955f5cc7d6c,db2efe1a-b16f-40e8-a575-ce7da0f65d18,11135,Savory sausage links seasoned with Italian spices.,13,5.99,Restricted,Transportation,db2efe1a-b16f-40e8-a575-ce7da0f65d18,db2efe1a-b16f-40e8-a575-ce7da0f65d18,Helios and Matheson Analytics Inc,db2efe1a-b16f-40e8-a575-ce7da0f65d18,11135,63,100,Cleaning Products
81091a0f-4f06-4a6f-926e-3b7b52beb5e1,d273ba2a-ce46-489d-915f-b4e8b3daba97,11136,Frozen smoothie blend with berries for a quick and healthy breakfast.,4,3.99,Proprietary,Government,d273ba2a-ce46-489d-915f-b4e8b3daba97,d273ba2a-ce46-489d-915f-b4e8b3daba97,OM Asset Management plc,d273ba2a-ce46-489d-915f-b4e8b3daba97,11136,0,28,Automotive Parts
135c938a-d39f-46be-8230-e4ccba04515a,8ca1bdb4-0685-4398-b807-1a02f36df7cb,11137,Creamy peanut butter with no added sugar or oils.,16,4.29,Sensitive,Automotive,8ca1bdb4-0685-4398-b807-1a02f36df7cb,8ca1bdb4-0685-4398-b807-1a02f36df7cb,iShares MSCI ACWI ex US Index Fund,8ca1bdb4-0685-4398-b807-1a02f36df7cb,11137,13,100,Clothing and Apparel
beebc9e4-6332-477e-9cb9-ef810d531511,9f16a28b-997b-43be-83d1-9bc26ab784f6,11138,8oz water bottle with built-in filter for clean drinking water.,14,29.99,Highly Confidential,Pharmaceuticals,9f16a28b-997b-43be-83d1-9bc26ab784f6,9f16a28b-997b-43be-83d1-9bc26ab784f6,"Xenith Bankshares, Inc.",9f16a28b-997b-43be-83d1-9bc26ab784f6,11138,86,100,Educational Materials
19478568-8711-4761-8e76-198bcdcf7931,c9ca1706-2f6a-4d69-941b-58408418daf9,11139,"Synthetic crab meat sticks, great for salads and sushi.",15,4.19,Unclassified,Entertainment,c9ca1706-2f6a-4d69-941b-58408418daf9,c9ca1706-2f6a-4d69-941b-58408418daf9,"Bay Bancorp, Inc.",c9ca1706-2f6a-4d69-941b-58408418daf9,11139,82,100,Industrial Machinery
ced334dd-af35-4caa-8841-34210bd639a1,03312722-35a2-4f3f-932d-7e041163daf6,11140,Crunchy pretzel bites filled with peanut butter,8,4.19,For Official Use Only,Manufacturing,03312722-35a2-4f3f-932d-7e041163daf6,03312722-35a2-4f3f-932d-7e041163daf6,"Transcontinental Realty Investors, Inc.",03312722-35a2-4f3f-932d-7e041163daf6,11140,20,67,Medical Devices
35b27ffc-8401-4b50-982c-fea8a041541c,88eb3f43-4c8c-4dd7-b4fc-a2896723b763,11141,Colorful and child-friendly gardening tools for little hands.,8,22.99,Sensitive,Pharmaceuticals,88eb3f43-4c8c-4dd7-b4fc-a2896723b763,88eb3f43-4c8c-4dd7-b4fc-a2896723b763,Great Plains Energy Inc,88eb3f43-4c8c-4dd7-b4fc-a2896723b763,11141,23,62,Educational Materials
6dbcf772-b504-427e-854a-c8c8813ae5ec,e9b2a2cf-63ba-408b-beed-8bb8c594b7a3,11142,"Fresh, creamy avocados ideal for salads and guacamole.",8,1.5,Unclassified,Finance,e9b2a2cf-63ba-408b-beed-8bb8c594b7a3,e9b2a2cf-63ba-408b-beed-8bb8c594b7a3,First Trust NASDAQ Clean Edge Smart Grid Infrastru,e9b2a2cf-63ba-408b-beed-8bb8c594b7a3,11142,94,67,Computer Hardware
e7e9a460-9274-4409-ab7c-eb3ba939a960,580d42b6-8ed2-46c0-a4e4-bbd19bc5d456,11143,Wireless headphones with noise-canceling features.,12,79.99,Public,Hospitality,580d42b6-8ed2-46c0-a4e4-bbd19bc5d456,580d42b6-8ed2-46c0-a4e4-bbd19bc5d456,"Old Second Bancorp, Inc.",580d42b6-8ed2-46c0-a4e4-bbd19bc5d456,11143,45,99,Furniture and Furnishings
fa6c8912-1438-4631-97c3-19c719671ed2,ba09a57f-5aec-46e9-bc32-862ea7684c43,11144,Creamy Greek yogurt infused with raspberry and vanilla flavors.,11,3.49,Highly Confidential,Agriculture,ba09a57f-5aec-46e9-bc32-862ea7684c43,ba09a57f-5aec-46e9-bc32-862ea7684c43,Steel Partners Holdings LP,ba09a57f-5aec-46e9-bc32-862ea7684c43,11144,79,90,Printing Services
b58960a6-6cba-4925-b901-0a709812949f,d6141f6a-616d-4d13-91e7-87a1ad9a08ff,11145,"Hearty beef stew with vegetables, ready to heat and serve.",12,7.99,Internal Use Only,Healthcare,d6141f6a-616d-4d13-91e7-87a1ad9a08ff,d6141f6a-616d-4d13-91e7-87a1ad9a08ff,Altra Industrial Motion Corp.,d6141f6a-616d-4d13-91e7-87a1ad9a08ff,11145,99,99,Office Supplies
e52dccc8-0ff9-48ec-b948-51b6c96cd0de,25cd7c10-abc9-4570-8d7f-703296a45c83,11146,"Marinated chicken breast seasoned with herbs, ready for grilling.",6,7.99,Proprietary,Energy,25cd7c10-abc9-4570-8d7f-703296a45c83,25cd7c10-abc9-4570-8d7f-703296a45c83,"Advaxis, Inc.",25cd7c10-abc9-4570-8d7f-703296a45c83,11146,63,45,Food and Beverage Services
9e99c522-feaa-4e11-a84d-a68625e1ba39,db584a57-5a37-4c03-b7f8-380f9c8c98de,11147,Everything you need to make delicious spicy tuna rolls at home.,11,8.99,Top Secret,Legal,db584a57-5a37-4c03-b7f8-380f9c8c98de,db584a57-5a37-4c03-b7f8-380f9c8c98de,BLDRS Developed Markets 100 ADR Index Fund,db584a57-5a37-4c03-b7f8-380f9c8c98de,11147,24,91,Electrical Components
5fa82ca3-7f95-4d8d-b51a-31a6308d1f64,310a0a20-978a-462e-a164-8502fba7ac99,11148,Creamy Greek yogurt packed with protein and probiotics.,13,1.99,Confidential,Education,310a0a20-978a-462e-a164-8502fba7ac99,310a0a20-978a-462e-a164-8502fba7ac99,"HCI Group, Inc.",310a0a20-978a-462e-a164-8502fba7ac99,11148,25,100,Software Licenses
e1b7080e-1b3f-487e-a8e0-0372fa9ae83a,d9ba2dbe-dd7b-441f-9e23-d32da6736f73,11149,"Layered Greek yogurt with granola and mixed berries, ready to enjoy.",9,4.49,Restricted,Government,d9ba2dbe-dd7b-441f-9e23-d32da6736f73,d9ba2dbe-dd7b-441f-9e23-d32da6736f73,McEwen Mining Inc.,d9ba2dbe-dd7b-441f-9e23-d32da6736f73,11149,28,72,Automotive Parts
58c4aa48-8a19-4ea2-8432-84f1849244c2,39157f52-f591-40a3-b571-f1e9dafbd955,11150,"Fresh and zesty salsa, perfect for nachos.",8,3.49,For Official Use Only,Aerospace,39157f52-f591-40a3-b571-f1e9dafbd955,39157f52-f591-40a3-b571-f1e9dafbd955,Nektar Therapeutics,39157f52-f591-40a3-b571-f1e9dafbd955,11150,42,61,Financial Services
e661d16d-70b1-4623-a10d-e201efaaa7ba,c9dd3b96-b100-418f-a6b2-4bf4b09b0de6,11151,Compact air compressor for inflating tires and sports equipment.,8,44.99,For Official Use Only,Environmental Services,c9dd3b96-b100-418f-a6b2-4bf4b09b0de6,c9dd3b96-b100-418f-a6b2-4bf4b09b0de6,DURECT Corporation,c9dd3b96-b100-418f-a6b2-4bf4b09b0de6,11151,57,67,Consulting Services
dde7e868-cf24-4ed4-8199-e2b7de527bc4,872ecf04-b6a1-417c-b029-d471c2df2e41,11152,Golden-brown fritters made with sweet corn.,11,4.49,Sensitive,Real Estate,872ecf04-b6a1-417c-b029-d471c2df2e41,872ecf04-b6a1-417c-b029-d471c2df2e41,ManpowerGroup,872ecf04-b6a1-417c-b029-d471c2df2e41,11152,4,92,Personal Protective Equipment
615e3754-f72e-4241-b2d7-7dc7f8225260,9d553254-7563-4fdc-b83e-8de4b93e7d95,11153,"Aromatic fresh basil, perfect for Italian cooking.",10,1.99,Unclassified,Manufacturing,9d553254-7563-4fdc-b83e-8de4b93e7d95,9d553254-7563-4fdc-b83e-8de4b93e7d95,Seaspan Corporation,9d553254-7563-4fdc-b83e-8de4b93e7d95,11153,55,80,Medical Devices
37fa4d9c-3fcd-463c-acb3-3e9a9f47f0f2,759507d8-1e4a-4aef-b31f-07e979cd6d12,11154,Creamy chickpea dip infused with zesty garlic flavor.,15,3.99,Internal Use Only,Retail,759507d8-1e4a-4aef-b31f-07e979cd6d12,759507d8-1e4a-4aef-b31f-07e979cd6d12,State Street Corporation,759507d8-1e4a-4aef-b31f-07e979cd6d12,11154,34,100,Laboratory Equipment
2e7e3868-acc9-47cf-bcfb-9f9579b0ad33,8cd2e2d9-eefe-4d40-be61-039ed84b2fa8,11155,Notepad made from recycled paper for sustainable note-taking.,9,8.99,Public,Telecommunications,8cd2e2d9-eefe-4d40-be61-039ed84b2fa8,8cd2e2d9-eefe-4d40-be61-039ed84b2fa8,Histogenics Corporation,8cd2e2d9-eefe-4d40-be61-039ed84b2fa8,11155,97,75,Telecommunications Equipment
ec18729b-4d80-4b0a-9fb5-1d982715be6b,a7c7376f-9824-4e2d-9b3b-7dfc4e077f61,11156,Whole grain oats that are perfect for breakfast or baking.,9,2.49,Proprietary,Transportation,a7c7376f-9824-4e2d-9b3b-7dfc4e077f61,a7c7376f-9824-4e2d-9b3b-7dfc4e077f61,Reliance Steel & Aluminum Co.,a7c7376f-9824-4e2d-9b3b-7dfc4e077f61,11156,90,70,Cleaning Products
0114b734-8570-4a1f-ac5d-b3f53b97afc8,bd07a9e5-7e29-435a-b77c-52e8dbe58036,11157,Keep bugs out while allowing fresh air in during summer.,15,24.99,Confidential,Construction,bd07a9e5-7e29-435a-b77c-52e8dbe58036,bd07a9e5-7e29-435a-b77c-52e8dbe58036,"European Equity Fund, Inc. (The)",bd07a9e5-7e29-435a-b77c-52e8dbe58036,11157,66,100,Travel Services
de8bae2b-714e-45e6-b892-3fc8713cc720,0b21001c-3f37-4b46-a337-750ca5c9bcd7,11158,All-natural skincare set for daily use.,11,54.99,Highly Confidential,Technology,0b21001c-3f37-4b46-a337-750ca5c9bcd7,0b21001c-3f37-4b46-a337-750ca5c9bcd7,"MaxPoint Interactive, Inc.",0b21001c-3f37-4b46-a337-750ca5c9bcd7,11158,9,90,Construction Materials
92cf543c-a445-4688-98de-ea0be4082e00,7d5c91ef-56d2-4513-a6bd-658289df563c,11159,Assorted herbal tea bags for relaxation and wellness.,5,19.99,Restricted,Entertainment,7d5c91ef-56d2-4513-a6bd-658289df563c,7d5c91ef-56d2-4513-a6bd-658289df563c,Citizens & Northern Corp,7d5c91ef-56d2-4513-a6bd-658289df563c,11159,62,37,Industrial Machinery
ed0593cc-a45b-44ff-82bf-9f5a9ad4d5db,05539775-9e05-4f3c-8731-698e286bbb8c,11160,Easy-to-set up tent designed for campers and hikers.,11,129.99,Top Secret,Automotive,05539775-9e05-4f3c-8731-698e286bbb8c,05539775-9e05-4f3c-8731-698e286bbb8c,Dick's Sporting Goods Inc,05539775-9e05-4f3c-8731-698e286bbb8c,11160,44,91,Clothing and Apparel
64b9b456-6838-461d-ad03-6547a14158a1,0bf981d4-b4f0-4f23-b716-b46a2c85fb65,11161,Convenient charging stand for smartphones and devices.,12,24.99,Top Secret,Manufacturing,0bf981d4-b4f0-4f23-b716-b46a2c85fb65,0bf981d4-b4f0-4f23-b716-b46a2c85fb65,"MSC Industrial Direct Company, Inc.",0bf981d4-b4f0-4f23-b716-b46a2c85fb65,11161,61,99,Medical Devices
1f70f660-d584-4c47-b7ec-39a2a57a41d6,74a924ac-e5b1-4834-86bc-f32e2f3a8260,11162,Luxurious satin slip dress for an elegant evening look.,10,59.99,Unclassified,Healthcare,74a924ac-e5b1-4834-86bc-f32e2f3a8260,74a924ac-e5b1-4834-86bc-f32e2f3a8260,"Chipotle Mexican Grill, Inc.",74a924ac-e5b1-4834-86bc-f32e2f3a8260,11162,112,81,Office Supplies
62826ef4-7bbd-473b-8b35-14c2b761fe29,47a9953f-ac42-4e5e-a447-2e34d42db167,11163,"Deliciously crunchy sweet potato chips, seasoned to perfection.",8,2.99,For Official Use Only,Transportation,47a9953f-ac42-4e5e-a447-2e34d42db167,47a9953f-ac42-4e5e-a447-2e34d42db167,Norwegian Cruise Line Holdings Ltd.,47a9953f-ac42-4e5e-a447-2e34d42db167,11163,89,66,Cleaning Products
8958c22e-2bb7-444f-ae6b-b7bb30698932,0b961810-3868-4c15-8633-ae0ec36eebfd,11164,"Rich dark chocolate bars, perfect for a sweet treat.",7,2.99,Internal Use Only,Real Estate,0b961810-3868-4c15-8633-ae0ec36eebfd,0b961810-3868-4c15-8633-ae0ec36eebfd,"Landcadia Holdings, Inc.",0b961810-3868-4c15-8633-ae0ec36eebfd,11164,39,56,Personal Protective Equipment
42f5f240-6a25-4ad1-805d-d54f5db2f2f0,3f7a032e-eeea-4d46-bfc8-eee8b744eeed,11165,Stylish ankle strap heels for a classy look at any event.,6,69.99,Proprietary,Education,3f7a032e-eeea-4d46-bfc8-eee8b744eeed,3f7a032e-eeea-4d46-bfc8-eee8b744eeed,Patheon N.V.,3f7a032e-eeea-4d46-bfc8-eee8b744eeed,11165,98,45,Software Licenses
3a21cc99-db3b-41b1-b063-6d2f22c14549,a2467214-6fca-4ee5-b092-f5c1c5a84d0b,11166,A hearty soup made with organic lentils and vegetables.,10,4.99,Sensitive,Hospitality,a2467214-6fca-4ee5-b092-f5c1c5a84d0b,a2467214-6fca-4ee5-b092-f5c1c5a84d0b,Glu Mobile Inc.,a2467214-6fca-4ee5-b092-f5c1c5a84d0b,11166,96,77,Furniture and Furnishings
09f69e35-1744-4d9b-92b3-5e92cb59309a,d8c2727c-8468-4db8-b006-1b454a41ccd7,11167,RFID-blocking slim wallet for cards and cash.,6,24.99,Confidential,Automotive,d8c2727c-8468-4db8-b006-1b454a41ccd7,d8c2727c-8468-4db8-b006-1b454a41ccd7,General Finance Corporation,d8c2727c-8468-4db8-b006-1b454a41ccd7,11167,92,51,Clothing and Apparel
564baecb-8519-4a90-8cc4-9cf9f7bdc962,d1e2b867-0c09-4415-8c35-3eca380263cf,11168,Protects car interior from sun damage and heat.,8,19.99,Restricted,Technology,d1e2b867-0c09-4415-8c35-3eca380263cf,d1e2b867-0c09-4415-8c35-3eca380263cf,"Broadwind Energy, Inc.",d1e2b867-0c09-4415-8c35-3eca380263cf,11168,68,62,Construction Materials
3b8d14a1-6a05-4cb0-9e51-10f77ea60f09,9539635d-9ea9-4273-9e10-ebdd3f197975,11169,"A hearty salad with grains, dried fruits, and nuts.",6,5.49,Public,Finance,9539635d-9ea9-4273-9e10-ebdd3f197975,9539635d-9ea9-4273-9e10-ebdd3f197975,Legacy Reserves LP,9539635d-9ea9-4273-9e10-ebdd3f197975,11169,119,45,Computer Hardware
c1188852-7094-463a-ab14-1f517811e9ae,79048888-c7d3-4ce6-892c-4ca5d040268d,11170,"Crunchy, toasted coconut chips for snacking.",9,3.59,Highly Confidential,Aerospace,79048888-c7d3-4ce6-892c-4ca5d040268d,79048888-c7d3-4ce6-892c-4ca5d040268d,"Aviat Networks, Inc.",79048888-c7d3-4ce6-892c-4ca5d040268d,11170,54,74,Financial Services
972f30a1-21ad-4785-86ec-e3a7366d2594,58e54b9c-3286-430e-9c48-3da0f436b1f6,11171,Unsweetened coconut flakes for baking and snacking.,3,3.49,Restricted,Pharmaceuticals,58e54b9c-3286-430e-9c48-3da0f436b1f6,58e54b9c-3286-430e-9c48-3da0f436b1f6,Nuveen Tax-Advantaged Dividend Growth Fund,58e54b9c-3286-430e-9c48-3da0f436b1f6,11171,51,20,Educational Materials
fcb4a7dc-792c-4038-be3f-3f67a6499c5e,fea2a666-1eda-4944-a239-09202e0807a5,11172,Small fridge designed to keep skincare products cool and fresh.,6,39.99,Internal Use Only,Legal,fea2a666-1eda-4944-a239-09202e0807a5,fea2a666-1eda-4944-a239-09202e0807a5,Oramed Pharmaceuticals Inc.,fea2a666-1eda-4944-a239-09202e0807a5,11172,2,46,Electrical Components
977d2307-cb22-4c9c-89dc-5d9350a3ea09,eaf479a7-1e1a-46d6-9d1c-fb456cdfc4e2,11173,Durable high-top leather boots for the stylish adventurer.,11,99.99,Proprietary,Environmental Services,eaf479a7-1e1a-46d6-9d1c-fb456cdfc4e2,eaf479a7-1e1a-46d6-9d1c-fb456cdfc4e2,"Liberty TripAdvisor Holdings, Inc.",eaf479a7-1e1a-46d6-9d1c-fb456cdfc4e2,11173,37,90,Consulting Services
9977b2b9-bf4f-48d3-a984-8f3c0b4ded51,2c826266-1f13-490e-9ebe-3114526d2dbd,11174,Trendy high-top canvas sneakers for a stylish streetwear look.,6,49.99,Highly Confidential,Government,2c826266-1f13-490e-9ebe-3114526d2dbd,2c826266-1f13-490e-9ebe-3114526d2dbd,Callon Petroleum Company,2c826266-1f13-490e-9ebe-3114526d2dbd,11174,0,51,Automotive Parts
9f21a417-4c4c-40f8-bd6b-9bd4ec16d083,61b1a915-9867-4018-90a8-914637387f02,11175,Quick oatmeal with various flavors,4,2.99,Confidential,Telecommunications,61b1a915-9867-4018-90a8-914637387f02,61b1a915-9867-4018-90a8-914637387f02,"Cracker Barrel Old Country Store, Inc.",61b1a915-9867-4018-90a8-914637387f02,11175,27,34,Telecommunications Equipment
c114fcb2-8a37-46cf-9084-1bebc287e7a5,2d7e3e19-b407-479c-a6ea-c792d7e7cc0e,11176,High-quality whole wheat flour for baking and cooking.,8,2.99,For Official Use Only,Energy,2d7e3e19-b407-479c-a6ea-c792d7e7cc0e,2d7e3e19-b407-479c-a6ea-c792d7e7cc0e,WeatherStorm Forensic Accounting Long Short ETF,2d7e3e19-b407-479c-a6ea-c792d7e7cc0e,11176,117,65,Food and Beverage Services
81ea4e81-82a6-4491-8487-a169da4628ff,afcc475d-1e50-4598-8439-7b220d09c4af,11177,BPA-free glass containers for safe food storage.,10,34.99,Public,Retail,afcc475d-1e50-4598-8439-7b220d09c4af,afcc475d-1e50-4598-8439-7b220d09c4af,"Aware, Inc.",afcc475d-1e50-4598-8439-7b220d09c4af,11177,105,78,Laboratory Equipment
88d3884b-04c5-4df1-b178-0605a3c561e4,dfb9d732-8d82-464b-a000-def6df944cb2,11178,A high-quality protein powder perfect for smoothies and baking.,15,24.99,Sensitive,Entertainment,dfb9d732-8d82-464b-a000-def6df944cb2,dfb9d732-8d82-464b-a000-def6df944cb2,"Colony Bankcorp, Inc.",dfb9d732-8d82-464b-a000-def6df944cb2,11178,19,100,Industrial Machinery
f7ecb00c-20fd-4065-92e7-efeaa15e17bb,56321742-d0ac-453e-8816-883bb24e7f8d,11179,Stylish and functional backpack for school or trips.,13,29.99,Top Secret,Construction,56321742-d0ac-453e-8816-883bb24e7f8d,56321742-d0ac-453e-8816-883bb24e7f8d,Origo Acquisition Corporation,56321742-d0ac-453e-8816-883bb24e7f8d,11179,110,100,Travel Services
3f3b25dd-eb53-4b8a-abee-aa4cb02a5bc7,87db3280-7323-45ed-9b5e-3e631be5b34c,11180,"A variety pack of classic, roasted red pepper, and garlic hummus.",13,5.49,Unclassified,Agriculture,87db3280-7323-45ed-9b5e-3e631be5b34c,87db3280-7323-45ed-9b5e-3e631be5b34c,Tecogen Inc.,87db3280-7323-45ed-9b5e-3e631be5b34c,11180,1,100,Printing Services
